,taus,split,jackknife+,CV+,JAW
0,0.30186854870364443,0.535435952252313,0.5436315100950823,0.5437844898236975,0.5483725954454354
1,0.3317220450843687,0.5388959678252025,0.5488299205412565,0.5513620352051292,0.5519663167567417
2,0.36157554146509296,0.547007152808449,0.5495501245099347,0.5512759144019437,0.5538863084147304
3,0.3914290378458173,0.5481392067814722,0.5599751836451605,0.5586669466093799,0.5604171394712375
4,0.42128253422654155,0.5520133638508968,0.5687991568502204,0.5643859337468884,0.5730072620439395
5,0.4511360306072658,0.5516259986280982,0.5742341545484798,0.5660751611292271,0.5724135624174487
6,0.48098952698799013,0.5603380400172473,0.5814867976379676,0.5672234320767546,0.5775181516699527
7,0.5108430233687145,0.5596307968306873,0.5850360329736861,0.5742324126346601,0.5848639606203715
8,0.5406965197494387,0.556328975264347,0.5845421041100536,0.5780017449649136,0.5844415688249524
9,0.5705500161301629,0.5534240821362728,0.585541371972064,0.5821675437985582,0.5894267833052721
10,0.6004035125108872,0.5632719011511645,0.5945746413075761,0.5881560534887226,0.5977061225875159
11,0.6302570088916115,0.5659908054777096,0.599286954975792,0.5970131713297523,0.6060387239806595
12,0.6601105052723357,0.5640643293109225,0.5997853224964467,0.5999481779769581,0.6074176487482906
13,0.68996400165306,0.5641304846096997,0.5987886370904004,0.5982999741872476,0.6073267813970177
14,0.7198174980337844,0.5666113247655317,0.604872246276651,0.6037680544379829,0.6131557348227454
15,0.7496709944145086,0.5677907720027037,0.6075632774834439,0.610195074059757,0.6194573756421621
16,0.7795244907952329,0.5684936250449187,0.6161133705109835,0.6200053923269367,0.6260839584658023
17,0.8093779871759572,0.5683768372252274,0.6176608617355548,0.6226575141765444,0.6289719847999161
18,0.8392314835566814,0.5699006074864106,0.6270355745006888,0.630561618039065,0.6411505373616428
19,0.8690849799374057,0.5682362017093772,0.6304722464388451,0.6344092608908364,0.6414836682752387
