,taus,split,jackknife+,CV+,JAW
0,1.4913999999999987,0.5100169583059543,0.5303803115024293,0.5020509340773978,0.5402714319328584
1,1.6405194736842095,0.5162948718341183,0.5373704058896545,0.5152280929805336,0.5403009735879079
2,1.7896389473684204,0.5134570287930592,0.5480787215697704,0.5228097780292117,0.549716934201395
3,1.9387584210526312,0.5140341290866048,0.553267549271862,0.5321147943250476,0.558603081927279
4,2.087877894736842,0.5182953660801867,0.5648285325521862,0.535370020857663,0.5664346059768068
5,2.236997368421053,0.5226671910152616,0.5713076808935651,0.544773372577623,0.5698362322173887
6,2.3861168421052636,0.5255776953174371,0.5845989692971832,0.5545070945410506,0.5797679654021095
7,2.535236315789475,0.5220531151931581,0.5862394806712209,0.5574378057743896,0.5871247616408497
8,2.6843557894736856,0.5213748792063858,0.5877464621356896,0.5642170290950747,0.5899087501997138
9,2.8334752631578963,0.5250675414829636,0.5912711881813689,0.5689999204339705,0.5889332848561932
10,2.982594736842107,0.5300995622068863,0.592601926505436,0.5726240568272668,0.5877056864665993
11,3.131714210526318,0.5383497373824951,0.5961387980388986,0.5800374865914794,0.58651145034432
12,3.2808336842105286,0.5380816814959215,0.597904727101635,0.5773192121143196,0.5859397464314605
13,3.4299531578947393,0.5437207836824025,0.6071263154065305,0.5812262631645592,0.594148362992292
14,3.5790726315789505,0.5409223879406884,0.6088689237232773,0.5858695945797381,0.6006019531298111
15,3.7281921052631612,0.5479361334562077,0.6129197765991367,0.5915581596106108,0.6017962044893563
16,3.877311578947372,0.5470342655835148,0.6204873694549033,0.5923981293415567,0.6087160643238293
17,4.026431052631583,0.5431217940046307,0.6194880224697004,0.5988562852390806,0.6075415470124262
18,4.175550526315794,0.543861238723771,0.6219360472439908,0.6012978325581919,0.6041648357740889
19,4.324670000000005,0.5488688685571821,0.6266595025840993,0.6080769131256009,0.6119308902011641
