,taus,split,jackknife+,CV+,JAW
0,0.05199999999999999,0.5619465134489224,0.5873776194990259,0.5642420900667853,0.5939197071704045
1,0.058526315789473676,0.5666641267434075,0.5989407512669324,0.5772621992901271,0.6035676438270244
2,0.06505263157894736,0.5694645571650975,0.6148100004662929,0.5914951822663316,0.6080512942699129
3,0.07157894736842105,0.5813937317932847,0.6205534876431081,0.5962357571781994,0.6149475971383263
4,0.07810526315789473,0.5779626158446747,0.6288047266503319,0.61013626642142,0.6258891886986606
5,0.08463157894736842,0.5826487019850021,0.624939381879269,0.6087320944667635,0.6199911008293965
6,0.0911578947368421,0.5885008659151517,0.6284236544370513,0.614211598912875,0.6228356899421897
7,0.09768421052631579,0.5881883698226358,0.6338614358268063,0.6192868032934554,0.6242608311032251
8,0.10421052631578948,0.597693183115362,0.6405303463648941,0.6260314483058503,0.6272666133586335
9,0.11073684210526316,0.5965924099619511,0.6375806820672865,0.6249869883874514,0.6260245675163548
10,0.11726315789473685,0.5993933539989206,0.6427210218546597,0.6234653962313924,0.6289406800458568
11,0.12378947368421053,0.597573219941562,0.6441479333926127,0.6257910734796066,0.630337024785382
12,0.13031578947368422,0.5992602331347137,0.6422222934910216,0.629674712838276,0.6310346964927969
13,0.1368421052631579,0.5942635286352628,0.6429465153091728,0.6311779152912286,0.6246335630271171
14,0.1433684210526316,0.5896348512797757,0.6395928219283666,0.624544207095669,0.6270585202137591
15,0.14989473684210528,0.5907429000646544,0.6466696250874224,0.6257671037468118,0.6286049203015884
16,0.15642105263157896,0.5899281941665857,0.6431125107951895,0.6222938498965397,0.6234529781072414
17,0.16294736842105265,0.5868744688286577,0.6406094232244651,0.6181153633668638,0.6274024141531033
18,0.16947368421052633,0.5768630592905262,0.6377096018773211,0.6136551281866707,0.6294000638335558
19,0.17600000000000002,0.579630765880877,0.6391685713541359,0.6150099207430951,0.6238507372738552
