itrial,dataset,muh_fun,method,coverage,width
0,airfoil,random_forest,naive,0.2980030721966206,5.029099999999971
0,airfoil,random_forest,jackknife,0.7895545314900153,12.84110000000004
0,airfoil,random_forest,jackknife+,0.7757296466973886,12.387550000000033
0,airfoil,random_forest,jackknife-mm,0.9139784946236559,19.16284999999999
0,airfoil,random_forest,CV+,0.738863287250384,11.862200000000016
0,airfoil,random_forest,split,0.7849462365591398,13.812700000000007
0,airfoil,random_forest,JAW,0.9247311827956989,17.600850000000037
1,airfoil,random_forest,naive,0.5161290322580645,5.4589
1,airfoil,random_forest,jackknife,0.8632872503840245,12.03819999999996
1,airfoil,random_forest,jackknife+,0.8817204301075269,12.556499999999986
1,airfoil,random_forest,jackknife-mm,0.9831029185867896,19.249949999999956
1,airfoil,random_forest,CV+,0.9216589861751152,13.480000000000075
1,airfoil,random_forest,split,0.8172043010752689,15.379099999999994
1,airfoil,random_forest,JAW,0.9923195084485407,20.88775000000001
2,airfoil,random_forest,naive,0.4362519201228879,5.037399999999934
2,airfoil,random_forest,jackknife,0.7757296466973886,11.579200000000014
2,airfoil,random_forest,jackknife+,0.8924731182795699,12.146424999999994
2,airfoil,random_forest,jackknife-mm,0.9846390168970814,17.638749999999987
2,airfoil,random_forest,CV+,0.8663594470046083,12.213249999999945
2,airfoil,random_forest,split,0.8709677419354839,17.784899999999936
2,airfoil,random_forest,JAW,0.956989247311828,16.678049999999956
3,airfoil,random_forest,naive,0.48847926267281105,4.7203999999998985
3,airfoil,random_forest,jackknife,0.8786482334869432,11.997799999999955
3,airfoil,random_forest,jackknife+,0.8940092165898618,12.451549999999997
3,airfoil,random_forest,jackknife-mm,0.9662058371735791,18.349349999999944
3,airfoil,random_forest,CV+,0.9109062980030722,13.045700000000025
3,airfoil,random_forest,split,0.6697388632872504,14.667299999999983
3,airfoil,random_forest,JAW,0.9493087557603687,17.11720000000004
4,airfoil,random_forest,naive,0.36098310291858676,3.9071999999999605
4,airfoil,random_forest,jackknife,0.706605222734255,9.701200000000028
4,airfoil,random_forest,jackknife+,0.7450076804915514,10.261099999999942
4,airfoil,random_forest,jackknife-mm,0.8678955453149002,16.139650000000046
4,airfoil,random_forest,CV+,0.7665130568356375,11.658199999999951
4,airfoil,random_forest,split,0.5960061443932412,10.822300000000013
4,airfoil,random_forest,JAW,0.8955453149001537,14.692675000000094
5,airfoil,random_forest,naive,0.6620583717357911,5.790299999999974
5,airfoil,random_forest,jackknife,0.8709677419354839,12.235199999999963
5,airfoil,random_forest,jackknife+,0.9339477726574501,12.92334999999997
5,airfoil,random_forest,jackknife-mm,0.9708141321044547,18.777799999999957
5,airfoil,random_forest,CV+,0.9416282642089093,13.741650000000007
5,airfoil,random_forest,split,0.7926267281105991,13.794700000000006
5,airfoil,random_forest,JAW,0.978494623655914,16.90780000000005
6,airfoil,random_forest,naive,0.38863287250384027,4.489399999999932
6,airfoil,random_forest,jackknife,0.7511520737327189,10.109999999999928
6,airfoil,random_forest,jackknife+,0.7603686635944701,11.259725000000003
6,airfoil,random_forest,jackknife-mm,0.9385560675883257,16.641149999999968
6,airfoil,random_forest,CV+,0.8294930875576036,12.196199999999976
6,airfoil,random_forest,split,0.6712749615975423,12.757299999999987
6,airfoil,random_forest,JAW,0.9846390168970814,25.74290000000002
7,airfoil,random_forest,naive,0.3579109062980031,4.519700000000057
7,airfoil,random_forest,jackknife,0.8525345622119815,12.52170000000001
7,airfoil,random_forest,jackknife+,0.8433179723502304,13.385550000000066
7,airfoil,random_forest,jackknife-mm,0.9938556067588326,20.94995000000003
7,airfoil,random_forest,CV+,0.8617511520737328,13.511399999999938
7,airfoil,random_forest,split,0.717357910906298,16.11039999999997
7,airfoil,random_forest,JAW,0.9923195084485407,28.798850000000016
8,airfoil,random_forest,naive,0.4577572964669739,5.578400000000045
8,airfoil,random_forest,jackknife,0.8248847926267281,11.021399999999971
8,airfoil,random_forest,jackknife+,0.8279569892473119,12.131850000000028
8,airfoil,random_forest,jackknife-mm,0.978494623655914,17.574799999999982
8,airfoil,random_forest,CV+,0.9032258064516129,13.319349999999957
8,airfoil,random_forest,split,0.7926267281105991,13.518399999999986
8,airfoil,random_forest,JAW,0.9600614439324117,17.203975
9,airfoil,random_forest,naive,0.38095238095238093,4.650100000000009
9,airfoil,random_forest,jackknife,0.9231950844854071,12.587099999999992
9,airfoil,random_forest,jackknife+,0.9400921658986175,12.452975000000023
9,airfoil,random_forest,jackknife-mm,0.9877112135176651,19.316124999999985
9,airfoil,random_forest,CV+,0.9370199692780338,12.946099999999944
9,airfoil,random_forest,split,0.8125960061443932,13.403299999999973
9,airfoil,random_forest,JAW,0.9877112135176651,20.406150000000096
10,airfoil,random_forest,naive,0.4377880184331797,4.378899999999959
10,airfoil,random_forest,jackknife,0.8417818740399385,11.647899999999964
10,airfoil,random_forest,jackknife+,0.8771121351766513,12.581650000000025
10,airfoil,random_forest,jackknife-mm,0.9846390168970814,19.136049999999997
10,airfoil,random_forest,CV+,0.8509984639016898,12.475599999999957
10,airfoil,random_forest,split,0.8110599078341014,13.247900000000016
10,airfoil,random_forest,JAW,0.9861751152073732,20.591800000000035
11,airfoil,random_forest,naive,0.37480798771121354,4.439649999999972
