itrial,dataset,muh_fun,method,coverage,width
0,airfoil,random_forest,naive,0.4700460829493088,4.621399999999966
0,airfoil,random_forest,jackknife,0.8556067588325653,11.753299999999996
0,airfoil,random_forest,jackknife+,0.880184331797235,12.024875000000009
0,airfoil,random_forest,jackknife-mm,0.956989247311828,17.440650000000005
0,airfoil,random_forest,CV+,0.8678955453149002,12.444624999999974
0,airfoil,random_forest,split,0.8417818740399385,14.034299999999973
0,airfoil,random_forest,JAW,0.9216589861751152,14.075200000000024
1,airfoil,random_forest,naive,0.42242703533026116,4.515949999999975
1,airfoil,random_forest,jackknife,0.8356374807987711,11.793599999999941
1,airfoil,random_forest,jackknife+,0.8678955453149002,12.48282500000002
1,airfoil,random_forest,jackknife-mm,0.9723502304147466,17.18702499999992
1,airfoil,random_forest,CV+,0.8986175115207373,13.398299999999978
1,airfoil,random_forest,split,0.804915514592934,13.37455
1,airfoil,random_forest,JAW,0.9646697388632872,16.600799999999936
2,airfoil,random_forest,naive,0.5622119815668203,4.717299999999909
2,airfoil,random_forest,jackknife,0.9001536098310292,11.29140000000001
2,airfoil,random_forest,jackknife+,0.9155145929339478,11.747000000000014
2,airfoil,random_forest,jackknife-mm,0.978494623655914,16.777575
2,airfoil,random_forest,CV+,0.9185867895545314,12.529024999999976
2,airfoil,random_forest,split,0.901689708141321,13.794100000000071
2,airfoil,random_forest,JAW,0.956989247311828,13.856674999999996
3,airfoil,random_forest,naive,0.5299539170506913,4.805500000000023
3,airfoil,random_forest,jackknife,0.9139784946236559,11.680599999999913
3,airfoil,random_forest,jackknife+,0.9139784946236559,11.889550000000057
3,airfoil,random_forest,jackknife-mm,0.978494623655914,16.866049999999902
3,airfoil,random_forest,CV+,0.9231950844854071,12.41685000000001
3,airfoil,random_forest,split,0.8341013824884793,12.34609999999995
3,airfoil,random_forest,JAW,0.946236559139785,13.334375000000037
4,airfoil,random_forest,naive,0.4823348694316436,4.762050000000045
4,airfoil,random_forest,jackknife,0.8110599078341014,10.432500000000005
4,airfoil,random_forest,jackknife+,0.8279569892473119,10.39872499999997
4,airfoil,random_forest,jackknife-mm,0.9539170506912442,15.58880000000002
4,airfoil,random_forest,CV+,0.8448540706605223,11.324575000000067
4,airfoil,random_forest,split,0.8556067588325653,15.92500000000004
