itrial,dataset,muh_fun,method,coverage,width
0,communities,random_forest,naive,0.4782608695652174,0.238
0,communities,random_forest,jackknife,0.835005574136009,0.5319999999999999
0,communities,random_forest,jackknife+,0.835005574136009,0.5435000000000001
0,communities,random_forest,jackknife-mm,0.959866220735786,0.7845
0,communities,random_forest,CV+,0.8405797101449275,0.5630000000000004
0,communities,random_forest,split,0.802675585284281,0.5359999999999999
0,communities,random_forest,weighted_split_oracle,0.8985507246376812,0.5900000000000003
0,communities,random_forest,weighted_split_lr,0.9119286510590858,0.587
0,communities,random_forest,weighted_split_rf,0.8907469342251951,0.5900000000000003
0,communities,random_forest,JAW_oracle,0.9130434782608695,0.6485000000000002
0,communities,random_forest,JAW_lr,0.9052396878483835,0.6384999999999998
0,communities,random_forest,JAW_rf,0.8985507246376812,0.6059999999999999
0,communities,random_forest,JAWmm_oracle,0.9632107023411371,0.8025000000000002
0,communities,random_forest,JAWmm_lr,0.9632107023411371,0.8025000000000002
0,communities,random_forest,JAWmm_rf,0.959866220735786,0.7855000000000003
1,communities,random_forest,naive,0.5919732441471572,0.17299999999999996
1,communities,random_forest,jackknife,0.9141583054626533,0.4969999999999999
1,communities,random_forest,jackknife+,0.9520624303232998,0.5109999999999999
1,communities,random_forest,jackknife-mm,0.9821627647714605,0.6649999999999998
1,communities,random_forest,CV+,0.9654403567447045,0.521
1,communities,random_forest,split,0.927536231884058,0.48700000000000004
1,communities,random_forest,weighted_split_oracle,0.9453734671125975,0.46599999999999997
1,communities,random_forest,weighted_split_lr,0.9342251950947603,0.46599999999999997
1,communities,random_forest,weighted_split_rf,0.9487179487179487,0.473
1,communities,random_forest,JAW_oracle,0.967670011148272,0.5855
1,communities,random_forest,JAW_lr,0.9520624303232998,0.5105000000000002
1,communities,random_forest,JAW_rf,0.9698996655518395,0.6009999999999998
1,communities,random_forest,JAWmm_oracle,0.9821627647714605,0.6339999999999999
1,communities,random_forest,JAWmm_lr,0.9788182831661093,0.5870000000000002
1,communities,random_forest,JAWmm_rf,0.9821627647714605,0.6649999999999998
