itrial,dataset,muh_fun,method,coverage,width
0,wine,random_forest,naive,0.47353361945636624,0.9000000000000004
0,wine,random_forest,jackknife,0.8497854077253219,2.3000000000000007
0,wine,random_forest,jackknife+,0.8669527896995708,2.3999999999999995
0,wine,random_forest,jackknife-mm,0.9227467811158798,3.1500000000000004
0,wine,random_forest,CV+,0.8555078683834049,2.250000000000001
0,wine,random_forest,split,0.8583690987124464,2.4000000000000004
0,wine,random_forest,JAW_oracle,0.894134477825465,2.6000000000000005
0,wine,random_forest,JAW_lr,0.894134477825465,2.450000000000001
0,wine,random_forest,JAW_rf,0.876967095851216,2.4000000000000004
0,wine,random_forest,JAWmm_oracle,0.9284692417739628,3.25
0,wine,random_forest,JAWmm_lr,0.9227467811158798,3.1500000000000004
0,wine,random_forest,JAWmm_rf,0.9012875536480687,3.049999999999999
1,wine,random_forest,naive,0.4678111587982833,0.9000000000000004
1,wine,random_forest,jackknife,0.8526466380543634,2.0999999999999996
1,wine,random_forest,jackknife+,0.8669527896995708,2.2
1,wine,random_forest,jackknife-mm,0.9256080114449213,2.9000000000000004
1,wine,random_forest,CV+,0.8741058655221745,2.25
1,wine,random_forest,split,0.8655221745350501,2.4000000000000004
1,wine,random_forest,JAW_oracle,0.9213161659513591,2.250000000000001
1,wine,random_forest,JAW_lr,0.927038626609442,2.3
1,wine,random_forest,JAW_rf,0.9341917024320457,2.3499999999999988
1,wine,random_forest,JAWmm_oracle,0.9256080114449213,2.9000000000000004
1,wine,random_forest,JAWmm_lr,0.9256080114449213,2.9000000000000004
1,wine,random_forest,JAWmm_rf,0.9256080114449213,2.9000000000000004
2,wine,random_forest,naive,0.45064377682403434,0.9000000000000004
2,wine,random_forest,jackknife,0.7896995708154506,2.1999999999999993
2,wine,random_forest,jackknife+,0.8082975679542204,2.3
2,wine,random_forest,jackknife-mm,0.8969957081545065,2.999999999999999
2,wine,random_forest,CV+,0.8297567954220315,2.3499999999999996
2,wine,random_forest,split,0.8412017167381974,2.3000000000000007
2,wine,random_forest,JAW_oracle,0.9399141630901288,3.05
2,wine,random_forest,JAW_lr,0.9198855507868383,2.8500000000000005
2,wine,random_forest,JAW_rf,0.8626609442060086,2.6000000000000005
2,wine,random_forest,JAWmm_oracle,0.9628040057224606,3.6000000000000005
2,wine,random_forest,JAWmm_lr,0.9628040057224606,3.6000000000000005
2,wine,random_forest,JAWmm_rf,0.9298998569384835,3.1000000000000005
3,wine,random_forest,naive,0.474964234620887,0.8000000000000007
3,wine,random_forest,jackknife,0.8597997138769671,2.1999999999999993
