itrial,dataset,muh_fun,method,coverage,width
0,superconduct,neural_net,naive,0.8422222222222222,85.23764244308217
0,superconduct,neural_net,jackknife,0.8544444444444445,88.41402055881312
0,superconduct,neural_net,jackknife+,0.9233333333333333,92.98461166258394
0,superconduct,neural_net,jackknife-mm,0.9988888888888889,143.47400674147585
0,superconduct,neural_net,CV+,0.9166666666666666,92.54736480538783
0,superconduct,neural_net,split,0.8555555555555555,84.89191416757484
0,superconduct,neural_net,JAW_oracle,0.9588888888888889,103.92607009518304
0,superconduct,neural_net,JAW_lr,0.96,103.76622908817242
0,superconduct,neural_net,JAW_rf,0.96,105.42927488694241
0,superconduct,neural_net,JAWmm_oracle,1.0,149.58079191576186
0,superconduct,neural_net,JAWmm_lr,1.0,149.58079191576186
0,superconduct,neural_net,JAWmm_rf,1.0,149.58079191576186
1,superconduct,neural_net,naive,0.8444444444444444,86.25818147378214
1,superconduct,neural_net,jackknife,0.9,95.72927314172304
1,superconduct,neural_net,jackknife+,0.9322222222222222,98.06245005664945
1,superconduct,neural_net,jackknife-mm,1.0,154.46475978063327
1,superconduct,neural_net,CV+,0.8922222222222222,92.47105248898848
1,superconduct,neural_net,split,0.9311111111111111,90.49254822343772
1,superconduct,neural_net,JAW_oracle,0.9377777777777778,101.5580835836916
1,superconduct,neural_net,JAW_lr,0.9555555555555556,104.593547442709
1,superconduct,neural_net,JAW_rf,0.9555555555555556,104.59354744270902
1,superconduct,neural_net,JAWmm_oracle,1.0,156.20071327498334
1,superconduct,neural_net,JAWmm_lr,1.0,156.60409204102467
1,superconduct,neural_net,JAWmm_rf,1.0,156.20071327498334
2,superconduct,neural_net,naive,0.8177777777777778,82.62898680421156
2,superconduct,neural_net,jackknife,0.8722222222222222,91.72147823500751
2,superconduct,neural_net,jackknife+,0.9388888888888889,93.43474276274063
2,superconduct,neural_net,jackknife-mm,0.9944444444444445,155.3782003487736
2,superconduct,neural_net,CV+,0.95,95.70821624194592
2,superconduct,neural_net,split,0.8655555555555555,98.39443119649016
2,superconduct,neural_net,JAW_oracle,0.9666666666666667,109.16324801294806
2,superconduct,neural_net,JAW_lr,0.9855555555555555,110.97612276907694
2,superconduct,neural_net,JAW_rf,0.9666666666666667,109.19922692214655
2,superconduct,neural_net,JAWmm_oracle,1.0,171.4005508246127
2,superconduct,neural_net,JAWmm_lr,1.0,171.4005508246127
2,superconduct,neural_net,JAWmm_rf,0.9977777777777778,161.40736416285523
3,superconduct,neural_net,naive,0.8988888888888888,91.44337975448451
3,superconduct,neural_net,jackknife,0.9344444444444444,100.13619390521868
3,superconduct,neural_net,jackknife+,0.96,101.51138724486108
3,superconduct,neural_net,jackknife-mm,1.0,154.71338998603488
3,superconduct,neural_net,CV+,0.95,99.15153391372198
3,superconduct,neural_net,split,0.9033333333333333,100.1185978715398
3,superconduct,neural_net,JAW_oracle,0.9788888888888889,110.58003964789154
3,superconduct,neural_net,JAW_lr,0.9877777777777778,111.39986641410208
3,superconduct,neural_net,JAW_rf,0.99,113.21108883140516
3,superconduct,neural_net,JAWmm_oracle,1.0,157.83786483918936
3,superconduct,neural_net,JAWmm_lr,1.0,157.83786483918936
3,superconduct,neural_net,JAWmm_rf,1.0,157.83786483918936
4,superconduct,neural_net,naive,0.7955555555555556,91.92486336275437
4,superconduct,neural_net,jackknife,0.8577777777777778,99.37056283598093
4,superconduct,neural_net,jackknife+,0.92,100.08102496498773
4,superconduct,neural_net,jackknife-mm,1.0,161.58154632789885
4,superconduct,neural_net,CV+,0.9422222222222222,100.89208692177479
4,superconduct,neural_net,split,0.8033333333333333,93.98174984463446
4,superconduct,neural_net,JAW_oracle,0.9777777777777777,111.40931962018306
4,superconduct,neural_net,JAW_lr,0.98,119.37100304362882
4,superconduct,neural_net,JAW_rf,0.9733333333333334,111.45176002851498
4,superconduct,neural_net,JAWmm_oracle,1.0,171.80197769600886
4,superconduct,neural_net,JAWmm_lr,1.0,174.80086958547452
4,superconduct,neural_net,JAWmm_rf,1.0,166.65105765474976
5,superconduct,neural_net,naive,0.8733333333333333,90.43099834014546
5,superconduct,neural_net,jackknife,0.8677777777777778,90.31410298132349
5,superconduct,neural_net,jackknife+,0.9166666666666666,94.59599176775993
5,superconduct,neural_net,jackknife-mm,1.0,148.2674046978766
5,superconduct,neural_net,CV+,0.9166666666666666,94.67486802414261
5,superconduct,neural_net,split,0.8911111111111111,95.81437321495522
5,superconduct,neural_net,JAW_oracle,0.9455555555555556,102.92884830276296
5,superconduct,neural_net,JAW_lr,0.9433333333333334,99.49504422653594
5,superconduct,neural_net,JAW_rf,0.9533333333333334,101.63958071227412
5,superconduct,neural_net,JAWmm_oracle,1.0,149.2407364859463
5,superconduct,neural_net,JAWmm_lr,1.0,149.2407364859463
5,superconduct,neural_net,JAWmm_rf,1.0,149.2407364859463
6,superconduct,neural_net,naive,0.9055555555555556,89.07269723727254
6,superconduct,neural_net,jackknife,0.9422222222222222,98.82058208798009
6,superconduct,neural_net,jackknife+,0.9655555555555555,101.03308659426271
6,superconduct,neural_net,jackknife-mm,1.0,156.42735530067273
6,superconduct,neural_net,CV+,0.9733333333333334,101.26782424107293
6,superconduct,neural_net,split,0.9155555555555556,103.15980798936019
6,superconduct,neural_net,JAW_oracle,1.0,119.17444587807692
6,superconduct,neural_net,JAW_lr,0.9988888888888889,127.09872977414824
6,superconduct,neural_net,JAW_rf,0.9966666666666667,116.89412044561114
6,superconduct,neural_net,JAWmm_oracle,1.0,171.20245580594212
6,superconduct,neural_net,JAWmm_lr,1.0,171.70850277532176
6,superconduct,neural_net,JAWmm_rf,1.0,167.5342715978536
7,superconduct,neural_net,naive,0.8411111111111111,83.33739366428547
7,superconduct,neural_net,jackknife,0.9133333333333333,94.66291742733866
7,superconduct,neural_net,jackknife+,0.9377777777777778,98.53835435973161
7,superconduct,neural_net,jackknife-mm,1.0,157.24234435685446
7,superconduct,neural_net,CV+,0.9211111111111111,95.1394856044426
7,superconduct,neural_net,split,0.8111111111111111,83.2421917188475
7,superconduct,neural_net,JAW_oracle,0.95,106.66741363646767
7,superconduct,neural_net,JAW_lr,0.9488888888888889,108.7870786053864
7,superconduct,neural_net,JAW_rf,0.9644444444444444,108.8137887601261
7,superconduct,neural_net,JAWmm_oracle,1.0,163.67187169402058
7,superconduct,neural_net,JAWmm_lr,1.0,163.67187169402058
7,superconduct,neural_net,JAWmm_rf,1.0,163.67187169402058
8,superconduct,neural_net,naive,0.8933333333333333,90.08469743739349
8,superconduct,neural_net,jackknife,0.8666666666666667,86.46787256642327
8,superconduct,neural_net,jackknife+,0.9144444444444444,92.71224930182251
8,superconduct,neural_net,jackknife-mm,1.0,137.45125861962612
8,superconduct,neural_net,CV+,0.9055555555555556,95.75322067854457
8,superconduct,neural_net,split,0.9,107.98307095420813
8,superconduct,neural_net,JAW_oracle,0.9388888888888889,98.79506005982434
8,superconduct,neural_net,JAW_lr,0.93,96.40477507106638
8,superconduct,neural_net,JAW_rf,0.9411111111111111,98.0945097302311
8,superconduct,neural_net,JAWmm_oracle,1.0,135.0964947372504
8,superconduct,neural_net,JAWmm_lr,1.0,135.0964947372504
8,superconduct,neural_net,JAWmm_rf,1.0,137.84346991023023
9,superconduct,neural_net,naive,0.8533333333333334,87.58133393939454
9,superconduct,neural_net,jackknife,0.8533333333333334,87.30085833292358
9,superconduct,neural_net,jackknife+,0.9177777777777778,94.21431850085791
9,superconduct,neural_net,jackknife-mm,1.0,145.47034761464892
9,superconduct,neural_net,CV+,0.9388888888888889,97.31829428492112
9,superconduct,neural_net,split,0.8644444444444445,92.7642230995162
9,superconduct,neural_net,JAW_oracle,0.9655555555555555,105.07123857590165
9,superconduct,neural_net,JAW_lr,0.9644444444444444,105.1
9,superconduct,neural_net,JAW_rf,0.9766666666666667,110.65573754404855
9,superconduct,neural_net,JAWmm_oracle,1.0,158.4817665367406
9,superconduct,neural_net,JAWmm_lr,1.0,154.19300829914158
9,superconduct,neural_net,JAWmm_rf,1.0,160.90399034840954
10,superconduct,neural_net,naive,0.8766666666666667,93.56931292807528
10,superconduct,neural_net,jackknife,0.8577777777777778,90.53831552842607
10,superconduct,neural_net,jackknife+,0.9177777777777778,95.31281761339615
10,superconduct,neural_net,jackknife-mm,1.0,144.16273627403453
10,superconduct,neural_net,CV+,0.9177777777777778,98.16634229334717
10,superconduct,neural_net,split,0.8433333333333334,90.31021985087153
10,superconduct,neural_net,JAW_oracle,0.9522222222222222,106.80890764421993
10,superconduct,neural_net,JAW_lr,0.9522222222222222,104.92522257153061
10,superconduct,neural_net,JAW_rf,0.9522222222222222,104.6
10,superconduct,neural_net,JAWmm_oracle,1.0,148.53470374773124
10,superconduct,neural_net,JAWmm_lr,1.0,145.1888770930581
10,superconduct,neural_net,JAWmm_rf,1.0,146.53539118003656
11,superconduct,neural_net,naive,0.8988888888888888,92.72731694440694
11,superconduct,neural_net,jackknife,0.8855555555555555,91.31924314091049
11,superconduct,neural_net,jackknife+,0.9222222222222223,94.3572199621416
11,superconduct,neural_net,jackknife-mm,1.0,170.15752609286642
11,superconduct,neural_net,CV+,0.9311111111111111,95.27478393909249
11,superconduct,neural_net,split,0.8888888888888888,86.65795338976619
11,superconduct,neural_net,JAW_oracle,0.9666666666666667,107.4330032107944
11,superconduct,neural_net,JAW_lr,0.9688888888888889,104.93801177250391
11,superconduct,neural_net,JAW_rf,0.9877777777777778,127.96278458565538
11,superconduct,neural_net,JAWmm_oracle,0.9988888888888889,165.36590819862766
11,superconduct,neural_net,JAWmm_lr,0.9988888888888889,165.36590819862766
11,superconduct,neural_net,JAWmm_rf,1.0,175.6236254586678
12,superconduct,neural_net,naive,0.9366666666666666,88.66981431866695
12,superconduct,neural_net,jackknife,0.9411111111111111,89.73744055834021
12,superconduct,neural_net,jackknife+,0.9788888888888889,97.95665742484442
12,superconduct,neural_net,jackknife-mm,1.0,134.97657711384906
12,superconduct,neural_net,CV+,0.9811111111111112,99.52187352182506
12,superconduct,neural_net,split,0.9488888888888889,93.59130276031374
12,superconduct,neural_net,JAW_oracle,0.9733333333333334,94.25745977230629
12,superconduct,neural_net,JAW_lr,0.9733333333333334,95.67922698287431
12,superconduct,neural_net,JAW_rf,0.9766666666666667,97.54973339443525
12,superconduct,neural_net,JAWmm_oracle,1.0,130.63624183930128
12,superconduct,neural_net,JAWmm_lr,1.0,131.92105874473503
12,superconduct,neural_net,JAWmm_rf,1.0,134.21771039303798
13,superconduct,neural_net,naive,0.8788888888888889,87.67842534044473
13,superconduct,neural_net,jackknife,0.8844444444444445,88.32744197901087
13,superconduct,neural_net,jackknife+,0.9277777777777778,92.38550533744984
13,superconduct,neural_net,jackknife-mm,1.0,144.2719196171335
13,superconduct,neural_net,CV+,0.93,96.70044880024689
13,superconduct,neural_net,split,0.87,95.4910888277939
13,superconduct,neural_net,JAW_oracle,0.9444444444444444,96.68724545645725
13,superconduct,neural_net,JAW_lr,0.94,95.68560247868606
13,superconduct,neural_net,JAW_rf,0.9566666666666667,102.81951328219876
13,superconduct,neural_net,JAWmm_oracle,1.0,144.78989387702393
13,superconduct,neural_net,JAWmm_lr,1.0,144.78989387702393
13,superconduct,neural_net,JAWmm_rf,1.0,149.82617090664985
14,superconduct,neural_net,naive,0.8266666666666667,93.04005428366992
14,superconduct,neural_net,jackknife,0.87,97.23401305829586
14,superconduct,neural_net,jackknife+,0.9488888888888889,101.76098738468741
14,superconduct,neural_net,jackknife-mm,1.0,154.08483873749086
14,superconduct,neural_net,CV+,0.9311111111111111,97.76397467432753
14,superconduct,neural_net,split,0.8533333333333334,87.17834390074182
14,superconduct,neural_net,JAW_oracle,0.9977777777777778,136.5645113867591
14,superconduct,neural_net,JAW_lr,0.9933333333333333,132.75108636252466
14,superconduct,neural_net,JAW_rf,0.99,129.1053250495845
14,superconduct,neural_net,JAWmm_oracle,1.0,186.41489760148227
14,superconduct,neural_net,JAWmm_lr,1.0,186.41489760148227
14,superconduct,neural_net,JAWmm_rf,1.0,168.81289071323673
