itrial,dataset,method,coverage,width,L2_lambda
7,airfoil,IF1-JAWA,0.885,1.6321756203865343,4.0
7,airfoil,IF1-JAWAmm,0.89,1.655430833692392,4.0
7,airfoil,IF2-jackknife,0.885,1.6398533523812304,4.0
7,airfoil,IF2-jackknife-mm,0.91,1.7605810278410747,4.0
7,airfoil,IF2-jackknife+,0.885,1.63913712550502,4.0
7,airfoil,IF2-JAWA,0.885,1.6427590666610299,4.0
7,airfoil,IF2-JAWAmm,0.91,1.7598648009648643,4.0
7,airfoil,IF3-jackknife,0.885,1.6402225250835079,4.0
7,airfoil,IF3-jackknife-mm,0.935,2.609805949841461,4.0
7,airfoil,IF3-jackknife+,0.875,1.586917957750487,4.0
7,airfoil,IF3-JAWA,0.88,1.6072354110392393,4.0
7,airfoil,IF3-JAWAmm,0.93,2.5386710302644637,4.0
7,airfoil,IF1-jackknife,0.875,1.7266162332679484,8.0
7,airfoil,IF1-jackknife-mm,0.89,1.7803400803405314,8.0
7,airfoil,IF1-jackknife+,0.875,1.7266162332679484,8.0
7,airfoil,IF1-JAWA,0.875,1.7444492642826162,8.0
7,airfoil,IF1-JAWAmm,0.885,1.7577666324895174,8.0
7,airfoil,IF2-jackknife,0.875,1.7294189173206305,8.0
7,airfoil,IF2-jackknife-mm,0.895,1.7861481600554567,8.0
7,airfoil,IF2-jackknife+,0.875,1.7340219468429638,8.0
7,airfoil,IF2-JAWA,0.88,1.7489021501837376,8.0
7,airfoil,IF2-JAWAmm,0.89,1.7744344281448252,8.0
7,airfoil,IF3-jackknife,0.875,1.7295432492046774,8.0
7,airfoil,IF3-jackknife-mm,0.895,1.7872593404951078,8.0
7,airfoil,IF3-jackknife+,0.875,1.734323146237831,8.0
7,airfoil,IF3-JAWA,0.88,1.7491728074065827,8.0
7,airfoil,IF3-JAWAmm,0.895,1.7757795956711304,8.0
7,airfoil,IF1-jackknife,0.91,1.9155350453477582,16.0
7,airfoil,IF1-jackknife-mm,0.91,1.9629554351828675,16.0
7,airfoil,IF1-jackknife+,0.9,1.913187477880149,16.0
7,airfoil,IF1-JAWA,0.905,1.921627613394807,16.0
7,airfoil,IF1-JAWAmm,0.91,1.9417572232290907,16.0
7,airfoil,IF2-jackknife,0.91,1.9205916488770054,16.0
7,airfoil,IF2-jackknife-mm,0.91,1.9704051377445122,16.0
7,airfoil,IF2-jackknife+,0.9,1.915984280849761,16.0
7,airfoil,IF2-JAWA,0.905,1.9246024486073896,16.0
7,airfoil,IF2-JAWAmm,0.91,1.944867438115348,16.0
7,airfoil,IF3-jackknife,0.91,1.9207829389253561,16.0
7,airfoil,IF3-jackknife-mm,0.91,1.9707396211180854,16.0
7,airfoil,IF3-jackknife+,0.9,1.916037754294536,16.0
7,airfoil,IF3-JAWA,0.905,1.9246915844015655,16.0
7,airfoil,IF3-JAWAmm,0.91,1.9450215701903772,16.0
7,airfoil,IF1-jackknife,0.905,2.163084563919458,32.0
7,airfoil,IF1-jackknife-mm,0.905,2.2183694653528856,32.0
7,airfoil,IF1-jackknife+,0.905,2.165176124766253,32.0
7,airfoil,IF1-JAWA,0.905,2.1761975933409645,32.0
7,airfoil,IF1-JAWAmm,0.905,2.2073908649134593,32.0
7,airfoil,IF2-jackknife,0.905,2.1668941676344318,32.0
7,airfoil,IF2-jackknife-mm,0.935,2.4642466125851232,32.0
7,airfoil,IF2-jackknife+,0.905,2.1668941676344318,32.0
7,airfoil,IF2-JAWA,0.905,2.1785758513594393,32.0
7,airfoil,IF2-JAWAmm,0.935,2.450165630192655,32.0
7,airfoil,IF3-jackknife,0.905,2.166874450341229,32.0
7,airfoil,IF3-jackknife-mm,0.96,5.892666644946237,32.0
7,airfoil,IF3-jackknife+,0.905,2.167084054306203,32.0
7,airfoil,IF3-JAWA,0.905,2.178842663099986,32.0
7,airfoil,IF3-JAWAmm,0.96,5.878621353255443,32.0
7,airfoil,IF1-jackknife,0.93,2.541769678629613,64.0
7,airfoil,IF1-jackknife-mm,0.93,2.5910112974376838,64.0
7,airfoil,IF1-jackknife+,0.93,2.5333766349310136,64.0
7,airfoil,IF1-JAWA,0.93,2.553730505157281,64.0
7,airfoil,IF1-JAWAmm,0.93,2.5065577199517004,64.0
7,airfoil,IF2-jackknife,0.93,2.5431783410709174,64.0
7,airfoil,IF2-jackknife-mm,0.93,2.593599517414388,64.0
7,airfoil,IF2-jackknife+,0.93,2.5344723326388325,64.0
7,airfoil,IF2-JAWA,0.93,2.5551005956892254,64.0
7,airfoil,IF2-JAWAmm,0.93,2.5082921615830456,64.0
7,airfoil,IF3-jackknife,0.93,2.543219125203084,64.0
7,airfoil,IF3-jackknife-mm,0.93,2.5936713325354264,64.0
7,airfoil,IF3-jackknife+,0.93,2.5344929048180926,64.0
7,airfoil,IF3-JAWA,0.93,2.555137297673747,64.0
7,airfoil,IF3-JAWAmm,0.93,2.5083311000116995,64.0
7,airfoil,IF1-jackknife,0.93,2.808527201371371,96.0
7,airfoil,IF1-jackknife-mm,0.93,2.8510034151426593,96.0
7,airfoil,IF1-jackknife+,0.92,2.8047591748351417,96.0
7,airfoil,IF1-JAWA,0.925,2.809843349622769,96.0
7,airfoil,IF1-JAWAmm,0.925,2.805785589934166,96.0
7,airfoil,IF2-jackknife,0.93,2.8105354147789683,96.0
7,airfoil,IF2-jackknife-mm,0.93,2.854106524953221,96.0
7,airfoil,IF2-jackknife+,0.92,2.8062266826718893,96.0
7,airfoil,IF2-JAWA,0.925,2.811055693436187,96.0
7,airfoil,IF2-JAWAmm,0.925,2.8077886550872213,96.0
7,airfoil,IF3-jackknife,0.93,2.810605313481691,96.0
7,airfoil,IF3-jackknife-mm,0.93,2.8541812749887665,96.0
7,airfoil,IF3-jackknife+,0.92,2.8062433387397068,96.0
7,airfoil,IF3-JAWA,0.925,2.811070359964238,96.0
7,airfoil,IF3-JAWAmm,0.925,2.8077864183607826,96.0
7,airfoil,IF1-jackknife,0.93,3.232653042185603,128.0
7,airfoil,IF1-jackknife-mm,0.93,3.2675937297666806,128.0
7,airfoil,IF1-jackknife+,0.925,3.2174931660562183,128.0
7,airfoil,IF1-JAWA,0.925,3.2209908947461283,128.0
7,airfoil,IF1-JAWAmm,0.92,3.166385191073752,128.0
7,airfoil,IF2-jackknife,0.93,3.23347789061541,128.0
7,airfoil,IF2-jackknife-mm,0.93,3.269227897717931,128.0
7,airfoil,IF2-jackknife+,0.925,3.217925815756078,128.0
7,airfoil,IF2-JAWA,0.925,3.222069416707182,128.0
7,airfoil,IF2-JAWAmm,0.92,3.1673722983843824,128.0
7,airfoil,IF3-jackknife,0.93,3.2334891224495883,128.0
7,airfoil,IF3-jackknife-mm,0.93,3.2692293353664157,128.0
7,airfoil,IF3-jackknife+,0.925,3.217940277969166,128.0
7,airfoil,IF3-JAWA,0.925,3.2221231710452862,128.0
7,airfoil,IF3-JAWAmm,0.92,3.167334118962045,128.0
8,airfoil,IF1-jackknife,0.835,1.1951226100511039,0.5
8,airfoil,IF1-jackknife-mm,0.865,1.2923892818645775,0.5
8,airfoil,IF1-jackknife+,0.825,1.1951226100511039,0.5
8,airfoil,IF1-JAWA,0.825,1.2189050682130205,0.5
8,airfoil,IF1-JAWAmm,0.865,1.2613948618185131,0.5
8,airfoil,IF2-jackknife,0.865,1.2606190510103015,0.5
8,airfoil,IF2-jackknife-mm,0.885,1.385603853894703,0.5
8,airfoil,IF2-jackknife+,0.865,1.270719037984157,0.5
8,airfoil,IF2-JAWA,0.87,1.2829268274492294,0.5
8,airfoil,IF2-JAWAmm,0.885,1.385512939341084,0.5
8,airfoil,IF3-jackknife,0.87,1.3195009893295961,0.5
8,airfoil,IF3-jackknife-mm,0.9,1.5053406477646027,0.5
8,airfoil,IF3-jackknife+,0.87,1.3255153791185788,0.5
8,airfoil,IF3-JAWA,0.87,1.3330818536609534,0.5
8,airfoil,IF3-JAWAmm,0.895,1.4777111921613442,0.5
8,airfoil,IF1-jackknife,0.85,1.300117085077054,1.0
8,airfoil,IF1-jackknife-mm,0.89,1.3983598261641559,1.0
8,airfoil,IF1-jackknife+,0.85,1.2988958784083129,1.0
8,airfoil,IF1-JAWA,0.85,1.305945851998635,1.0
8,airfoil,IF1-JAWAmm,0.89,1.3844215470385026,1.0
8,airfoil,IF2-jackknife,0.86,1.3495251240239141,1.0
8,airfoil,IF2-jackknife-mm,0.93,1.5966549806364654,1.0
8,airfoil,IF2-jackknife+,0.86,1.3495251240239141,1.0
8,airfoil,IF2-JAWA,0.865,1.3556953526302762,1.0
8,airfoil,IF2-JAWAmm,0.915,1.5761021878894064,1.0
8,airfoil,IF3-jackknife,0.86,1.358943359261513,1.0
8,airfoil,IF3-jackknife-mm,0.955,3.7895344111783915,1.0
8,airfoil,IF3-jackknife+,0.87,1.365001045530657,1.0
8,airfoil,IF3-JAWA,0.875,1.3748509439963457,1.0
8,airfoil,IF3-JAWAmm,0.955,3.787230283897716,1.0
8,airfoil,IF1-jackknife,0.88,1.2909580551453441,2.0
8,airfoil,IF1-jackknife-mm,0.89,1.374383991964378,2.0
8,airfoil,IF1-jackknife+,0.88,1.2937531516995926,2.0
8,airfoil,IF1-JAWA,0.89,1.309458913720681,2.0
8,airfoil,IF1-JAWAmm,0.89,1.369822748891354,2.0
8,airfoil,IF2-jackknife,0.885,1.3118103711853144,2.0
8,airfoil,IF2-jackknife-mm,0.895,1.4438028057797485,2.0
8,airfoil,IF2-jackknife+,0.885,1.3166978563259293,2.0
8,airfoil,IF2-JAWA,0.885,1.3460413234372621,2.0
8,airfoil,IF2-JAWAmm,0.895,1.4233202879242937,2.0
8,airfoil,IF3-jackknife,0.885,1.3135341606116993,2.0
8,airfoil,IF3-jackknife-mm,0.91,1.4912236606454068,2.0
8,airfoil,IF3-jackknife+,0.885,1.3288573810543751,2.0
8,airfoil,IF3-JAWA,0.885,1.355362534380391,2.0
8,airfoil,IF3-JAWAmm,0.91,1.4911662977411935,2.0
8,airfoil,IF1-jackknife,0.9,1.578166839520432,4.0
8,airfoil,IF1-jackknife-mm,0.92,1.6476591287186828,4.0
8,airfoil,IF1-jackknife+,0.895,1.5781668395204318,4.0
8,airfoil,IF1-JAWA,0.9,1.595161664073717,4.0
8,airfoil,IF1-JAWAmm,0.91,1.6068719141288843,4.0
8,airfoil,IF2-jackknife,0.905,1.6184642709197996,4.0
8,airfoil,IF2-jackknife-mm,0.92,1.6939959628098047,4.0
8,airfoil,IF2-jackknife+,0.895,1.6180593308588358,4.0
8,airfoil,IF2-JAWA,0.9,1.6265434572095083,4.0
8,airfoil,IF2-JAWAmm,0.91,1.6261527369203828,4.0
8,airfoil,IF3-jackknife,0.905,1.6263204728831877,4.0
8,airfoil,IF3-jackknife-mm,0.92,1.7028538101314776,4.0
8,airfoil,IF3-jackknife+,0.895,1.622301055744615,4.0
8,airfoil,IF3-JAWA,0.905,1.631194435631774,4.0
8,airfoil,IF3-JAWAmm,0.915,1.6281701921432084,4.0
8,airfoil,IF1-jackknife,0.915,2.0316423638204473,8.0
8,airfoil,IF1-jackknife-mm,0.935,2.1077742795335705,8.0
8,airfoil,IF1-jackknife+,0.915,2.0316423638204473,8.0
8,airfoil,IF1-JAWA,0.915,2.0424772848930064,8.0
8,airfoil,IF1-JAWAmm,0.91,2.048922412376316,8.0
8,airfoil,IF2-jackknife,0.915,2.0368291173688773,8.0
8,airfoil,IF2-jackknife-mm,0.955,2.2596716010530713,8.0
8,airfoil,IF2-jackknife+,0.915,2.0368291173688773,8.0
8,airfoil,IF2-JAWA,0.92,2.0473737413240474,8.0
8,airfoil,IF2-JAWAmm,0.935,2.2003608955652307,8.0
8,airfoil,IF3-jackknife,0.905,1.978303970645256,8.0
8,airfoil,IF3-jackknife-mm,0.96,4.803498101410681,8.0
8,airfoil,IF3-jackknife+,0.9,2.0068828266539516,8.0
8,airfoil,IF3-JAWA,0.915,2.0371288013991267,8.0
8,airfoil,IF3-JAWAmm,0.955,4.768910294420989,8.0
8,airfoil,IF1-jackknife,0.905,2.136746533147108,16.0
8,airfoil,IF1-jackknife-mm,0.915,2.2088249243561586,16.0
8,airfoil,IF1-jackknife+,0.905,2.136746533147108,16.0
8,airfoil,IF1-JAWA,0.905,2.186436619333399,16.0
8,airfoil,IF1-JAWAmm,0.915,2.144042636278682,16.0
8,airfoil,IF2-jackknife,0.905,2.143811989169435,16.0
8,airfoil,IF2-jackknife-mm,0.91,2.2089682535174084,16.0
8,airfoil,IF2-jackknife+,0.905,2.143811989169435,16.0
8,airfoil,IF2-JAWA,0.905,2.190395246927669,16.0
8,airfoil,IF2-JAWAmm,0.905,2.129619476415215,16.0
8,airfoil,IF3-jackknife,0.905,2.145497309939948,16.0
8,airfoil,IF3-jackknife-mm,0.925,2.293105330153825,16.0
8,airfoil,IF3-jackknife+,0.905,2.145497309939948,16.0
8,airfoil,IF3-JAWA,0.905,2.1910238025904043,16.0
8,airfoil,IF3-JAWAmm,0.91,2.221043845810904,16.0
8,airfoil,IF1-jackknife,0.915,2.424245707044398,32.0
8,airfoil,IF1-jackknife-mm,0.915,2.485557455927634,32.0
8,airfoil,IF1-jackknife+,0.915,2.424245707044398,32.0
8,airfoil,IF1-JAWA,0.915,2.4526636619705027,32.0
8,airfoil,IF1-JAWAmm,0.915,2.462254047100571,32.0
8,airfoil,IF2-jackknife,0.915,2.4268069792776723,32.0
8,airfoil,IF2-jackknife-mm,0.92,2.5747286773888463,32.0
8,airfoil,IF2-jackknife+,0.915,2.4270969813450938,32.0
8,airfoil,IF2-JAWA,0.915,2.4556875626248544,32.0
8,airfoil,IF2-JAWAmm,0.915,2.552916741373925,32.0
8,airfoil,IF3-jackknife,0.915,2.4269571257282077,32.0
8,airfoil,IF3-jackknife-mm,0.965,3.3508569985464494,32.0
8,airfoil,IF3-jackknife+,0.915,2.427399793413964,32.0
8,airfoil,IF3-JAWA,0.915,2.4557686596264503,32.0
8,airfoil,IF3-JAWAmm,0.965,3.3290624413802186,32.0
8,airfoil,IF1-jackknife,0.9,2.7742810549708414,64.0
8,airfoil,IF1-jackknife-mm,0.905,2.832668580549882,64.0
8,airfoil,IF1-jackknife+,0.9,2.7789248922354366,64.0
8,airfoil,IF1-JAWA,0.9,2.7844275183859786,64.0
8,airfoil,IF1-JAWAmm,0.905,2.829505795705336,64.0
8,airfoil,IF2-jackknife,0.9,2.7757409567444222,64.0
8,airfoil,IF2-jackknife-mm,0.905,2.835080601653538,64.0
8,airfoil,IF2-jackknife+,0.9,2.7801330682824017,64.0
8,airfoil,IF2-JAWA,0.9,2.7860618284870307,64.0
8,airfoil,IF2-JAWAmm,0.905,2.831196539133225,64.0
8,airfoil,IF3-jackknife,0.9,2.775772727166241,64.0
8,airfoil,IF3-jackknife-mm,0.905,2.834388302030396,64.0
8,airfoil,IF3-jackknife+,0.9,2.780153079896004,64.0
8,airfoil,IF3-JAWA,0.9,2.7861114952755,64.0
8,airfoil,IF3-JAWAmm,0.905,2.830483361483104,64.0
8,airfoil,IF1-jackknife,0.9,3.060651315048706,96.0
8,airfoil,IF1-jackknife-mm,0.9,3.1071036868115636,96.0
8,airfoil,IF1-jackknife+,0.9,3.060651315048706,96.0
8,airfoil,IF1-JAWA,0.9,3.064208934149229,96.0
8,airfoil,IF1-JAWAmm,0.9,3.033118315797043,96.0
8,airfoil,IF2-jackknife,0.9,3.0613924134237043,96.0
8,airfoil,IF2-jackknife-mm,0.9,3.1086991695714032,96.0
8,airfoil,IF2-jackknife+,0.9,3.0613924134237043,96.0
8,airfoil,IF2-JAWA,0.9,3.065497983738596,96.0
8,airfoil,IF2-JAWAmm,0.9,3.034415585798764,96.0
8,airfoil,IF3-jackknife,0.9,3.0614099289087844,96.0
8,airfoil,IF3-jackknife-mm,0.9,3.1086552738160727,96.0
8,airfoil,IF3-jackknife+,0.9,3.0614099289087844,96.0
8,airfoil,IF3-JAWA,0.9,3.0655202107980912,96.0
8,airfoil,IF3-JAWAmm,0.9,3.034342533893783,96.0
8,airfoil,IF1-jackknife,0.89,3.4153112500384113,128.0
8,airfoil,IF1-jackknife-mm,0.9,3.4510369678436343,128.0
8,airfoil,IF1-jackknife+,0.89,3.4095543158157633,128.0
8,airfoil,IF1-JAWA,0.89,3.4293051214026953,128.0
8,airfoil,IF1-JAWAmm,0.89,3.350104997827401,128.0
8,airfoil,IF2-jackknife,0.89,3.4161929119056467,128.0
8,airfoil,IF2-jackknife-mm,0.9,3.4519432537348713,128.0
8,airfoil,IF2-jackknife+,0.89,3.411620733258882,128.0
8,airfoil,IF2-JAWA,0.89,3.433254250472101,128.0
8,airfoil,IF2-JAWAmm,0.89,3.3519851289687583,128.0
8,airfoil,IF3-jackknife,0.89,3.4161931650139015,128.0
8,airfoil,IF3-jackknife-mm,0.9,3.451829987444449,128.0
8,airfoil,IF3-jackknife+,0.89,3.41173617121533,128.0
8,airfoil,IF3-JAWA,0.89,3.433459225361353,128.0
8,airfoil,IF3-JAWAmm,0.89,3.352011412183593,128.0
9,airfoil,IF1-jackknife,0.885,1.1486464883693182,0.5
9,airfoil,IF1-jackknife-mm,0.91,1.237634806190278,0.5
9,airfoil,IF1-jackknife+,0.89,1.1571977611873354,0.5
9,airfoil,IF1-JAWA,0.89,1.1677573304906264,0.5
9,airfoil,IF1-JAWAmm,0.91,1.2290228934334335,0.5
9,airfoil,IF2-jackknife,0.895,1.2049732867450307,0.5
9,airfoil,IF2-jackknife-mm,0.925,1.3140778787891438,0.5
9,airfoil,IF2-jackknife+,0.9,1.2103563287722332,0.5
9,airfoil,IF2-JAWA,0.905,1.2173990565458455,0.5
9,airfoil,IF2-JAWAmm,0.925,1.3046427420120361,0.5
9,airfoil,IF3-jackknife,0.9,1.2181530203382442,0.5
9,airfoil,IF3-jackknife-mm,0.935,1.3347479562311029,0.5
9,airfoil,IF3-jackknife+,0.9,1.2271968946926795,0.5
9,airfoil,IF3-JAWA,0.915,1.244885146533159,0.5
9,airfoil,IF3-JAWAmm,0.93,1.3220302731536298,0.5
9,airfoil,IF1-jackknife,0.915,1.2998321748875525,1.0
9,airfoil,IF1-jackknife-mm,0.94,1.3911819524028877,1.0
9,airfoil,IF1-jackknife+,0.9,1.2989690145432347,1.0
9,airfoil,IF1-JAWA,0.915,1.307596676143368,1.0
9,airfoil,IF1-JAWAmm,0.925,1.3336646203553966,1.0
9,airfoil,IF2-jackknife,0.915,1.3409140501378356,1.0
9,airfoil,IF2-jackknife-mm,0.945,1.4525946324728638,1.0
9,airfoil,IF2-jackknife+,0.91,1.3409140501378354,1.0
9,airfoil,IF2-JAWA,0.925,1.3522034258949183,1.0
9,airfoil,IF2-JAWAmm,0.935,1.3781954500146811,1.0
9,airfoil,IF3-jackknife,0.935,1.3646913805655574,1.0
9,airfoil,IF3-jackknife-mm,0.945,1.504661614067165,1.0
9,airfoil,IF3-jackknife+,0.93,1.3646913805655574,1.0
9,airfoil,IF3-JAWA,0.935,1.3897994811862049,1.0
9,airfoil,IF3-JAWAmm,0.945,1.4874567230815043,1.0
9,airfoil,IF1-jackknife,0.915,1.4092924371215956,2.0
9,airfoil,IF1-jackknife-mm,0.935,1.4906174542778645,2.0
9,airfoil,IF1-jackknife+,0.91,1.4092924371215956,2.0
9,airfoil,IF1-JAWA,0.92,1.430268257478044,2.0
9,airfoil,IF1-JAWAmm,0.93,1.4686169088480225,2.0
9,airfoil,IF2-jackknife,0.915,1.4478148856627748,2.0
9,airfoil,IF2-jackknife-mm,0.96,1.5412414161277033,2.0
9,airfoil,IF2-jackknife+,0.925,1.4490614893756772,2.0
9,airfoil,IF2-JAWA,0.925,1.4716132845916714,2.0
9,airfoil,IF2-JAWAmm,0.955,1.5275470600159418,2.0
9,airfoil,IF3-jackknife,0.915,1.4483667279915262,2.0
9,airfoil,IF3-jackknife-mm,0.96,1.5475714558701024,2.0
9,airfoil,IF3-jackknife+,0.925,1.4558085617254373,2.0
9,airfoil,IF3-JAWA,0.93,1.4782231994223387,2.0
9,airfoil,IF3-JAWAmm,0.96,1.5460144177249162,2.0
9,airfoil,IF1-jackknife,0.93,1.7111132095249824,4.0
9,airfoil,IF1-jackknife-mm,0.95,1.8099366582968106,4.0
9,airfoil,IF1-jackknife+,0.925,1.7186495411993912,4.0
9,airfoil,IF1-JAWA,0.94,1.73813632556597,4.0
9,airfoil,IF1-JAWAmm,0.95,1.805223629652071,4.0
9,airfoil,IF2-jackknife,0.93,1.7181643163892466,4.0
9,airfoil,IF2-jackknife-mm,0.965,1.8915606707329866,4.0
9,airfoil,IF2-jackknife+,0.935,1.725835046627252,4.0
9,airfoil,IF2-JAWA,0.945,1.7528038424811645,4.0
9,airfoil,IF2-JAWAmm,0.96,1.882278086270004,4.0
9,airfoil,IF3-jackknife,0.93,1.7192249981041452,4.0
9,airfoil,IF3-jackknife-mm,0.975,12.402134213949914,4.0
9,airfoil,IF3-jackknife+,0.935,1.7211121857560878,4.0
9,airfoil,IF3-JAWA,0.945,1.745836890918551,4.0
9,airfoil,IF3-JAWAmm,0.975,12.391774519611008,4.0
9,airfoil,IF1-jackknife,0.915,1.7558102818808567,8.0
9,airfoil,IF1-jackknife-mm,0.925,1.8095487657231426,8.0
9,airfoil,IF1-jackknife+,0.915,1.7607220459967476,8.0
9,airfoil,IF1-JAWA,0.92,1.773333759537684,8.0
9,airfoil,IF1-JAWAmm,0.925,1.8048988217957986,8.0
9,airfoil,IF2-jackknife,0.915,1.7568633700123488,8.0
9,airfoil,IF2-jackknife-mm,0.93,1.8149964829114902,8.0
9,airfoil,IF2-jackknife+,0.915,1.762845344476106,8.0
9,airfoil,IF2-JAWA,0.92,1.7752168565123005,8.0
9,airfoil,IF2-JAWAmm,0.925,1.8121132650607783,8.0
9,airfoil,IF3-jackknife,0.915,1.7568906734018384,8.0
9,airfoil,IF3-jackknife-mm,0.93,1.818035305989089,8.0
9,airfoil,IF3-jackknife+,0.915,1.7628707685459557,8.0
9,airfoil,IF3-JAWA,0.92,1.7752460367497314,8.0
9,airfoil,IF3-JAWAmm,0.93,1.8151742249643037,8.0
9,airfoil,IF1-jackknife,0.9,1.8219064477648261,16.0
9,airfoil,IF1-jackknife-mm,0.92,1.869519361232444,16.0
9,airfoil,IF1-jackknife+,0.9,1.8193334950191358,16.0
9,airfoil,IF1-JAWA,0.9,1.8221817435834986,16.0
9,airfoil,IF1-JAWAmm,0.91,1.8438888252074799,16.0
9,airfoil,IF2-jackknife,0.9,1.8254552729039553,16.0
9,airfoil,IF2-jackknife-mm,0.92,1.8758265538211956,16.0
9,airfoil,IF2-jackknife+,0.9,1.820816012248173,16.0
9,airfoil,IF2-JAWA,0.9,1.8254552729039553,16.0
9,airfoil,IF2-JAWAmm,0.915,1.847173529486087,16.0
9,airfoil,IF3-jackknife,0.9,1.8256361352204653,16.0
9,airfoil,IF3-jackknife-mm,0.92,1.8758863011008404,16.0
9,airfoil,IF3-jackknife+,0.9,1.82084909840551,16.0
9,airfoil,IF3-JAWA,0.9,1.8256361352204653,16.0
9,airfoil,IF3-JAWAmm,0.915,1.8470624883316658,16.0
9,airfoil,IF1-jackknife,0.915,2.1701940795104884,32.0
9,airfoil,IF1-jackknife-mm,0.92,2.223008334927296,32.0
9,airfoil,IF1-jackknife+,0.915,2.1745478913678404,32.0
9,airfoil,IF1-JAWA,0.915,2.1862215450471454,32.0
9,airfoil,IF1-JAWAmm,0.915,2.2083803004107674,32.0
9,airfoil,IF2-jackknife,0.915,2.1710051193339996,32.0
9,airfoil,IF2-jackknife-mm,0.92,2.2240051253833295,32.0
9,airfoil,IF2-jackknife+,0.915,2.1768561812858565,32.0
9,airfoil,IF2-JAWA,0.915,2.1882227560952563,32.0
9,airfoil,IF2-JAWAmm,0.915,2.2112794277203864,32.0
9,airfoil,IF3-jackknife,0.915,2.171014597481426,32.0
9,airfoil,IF3-jackknife-mm,0.92,2.225369921660368,32.0
9,airfoil,IF3-jackknife+,0.915,2.1769203725604767,32.0
9,airfoil,IF3-JAWA,0.915,2.1882338744954204,32.0
9,airfoil,IF3-JAWAmm,0.915,2.212532167215966,32.0
9,airfoil,IF1-jackknife,0.94,2.523140048198608,64.0
9,airfoil,IF1-jackknife-mm,0.94,2.5720431153183454,64.0
9,airfoil,IF1-jackknife+,0.935,2.523140048198608,64.0
9,airfoil,IF1-JAWA,0.935,2.5543253696464294,64.0
9,airfoil,IF1-JAWAmm,0.94,2.5462355282814784,64.0
9,airfoil,IF2-jackknife,0.94,2.5248565281307074,64.0
9,airfoil,IF2-jackknife-mm,0.94,2.5754550349731042,64.0
9,airfoil,IF2-jackknife+,0.935,2.5248565281307074,64.0
9,airfoil,IF2-JAWA,0.935,2.5557098728207417,64.0
9,airfoil,IF2-JAWAmm,0.94,2.550704843131414,64.0
9,airfoil,IF3-jackknife,0.94,2.5248922077048044,64.0
9,airfoil,IF3-jackknife-mm,0.94,2.575550395609141,64.0
9,airfoil,IF3-jackknife+,0.935,2.5248922077048044,64.0
9,airfoil,IF3-JAWA,0.935,2.555743221303545,64.0
9,airfoil,IF3-JAWAmm,0.94,2.5508520390068004,64.0
9,airfoil,IF1-jackknife,0.95,2.868020938670109,96.0
9,airfoil,IF1-jackknife-mm,0.95,2.9108655345227508,96.0
9,airfoil,IF1-jackknife+,0.945,2.868020938670109,96.0
9,airfoil,IF1-JAWA,0.95,2.8824380857654277,96.0
9,airfoil,IF1-JAWAmm,0.95,2.872275546669456,96.0
9,airfoil,IF2-jackknife,0.95,2.868780721465811,96.0
9,airfoil,IF2-jackknife-mm,0.95,2.912777793545495,96.0
9,airfoil,IF2-jackknife+,0.945,2.868780721465811,96.0
9,airfoil,IF2-JAWA,0.95,2.884401204281512,96.0
9,airfoil,IF2-JAWAmm,0.95,2.8753209923628664,96.0
9,airfoil,IF3-jackknife,0.95,2.8687803931955167,96.0
9,airfoil,IF3-jackknife-mm,0.95,2.9127837801598178,96.0
9,airfoil,IF3-jackknife+,0.945,2.8687803931955167,96.0
9,airfoil,IF3-JAWA,0.95,2.88444820800596,96.0
9,airfoil,IF3-JAWAmm,0.95,2.8753324382965397,96.0
9,airfoil,IF1-jackknife,0.945,3.257911699667146,128.0
9,airfoil,IF1-jackknife-mm,0.945,3.2942308264493576,128.0
9,airfoil,IF1-jackknife+,0.945,3.2548907383432657,128.0
9,airfoil,IF1-JAWA,0.945,3.265208831088485,128.0
9,airfoil,IF1-JAWAmm,0.945,3.2902248051700056,128.0
9,airfoil,IF2-jackknife,0.945,3.2599170021482413,128.0
9,airfoil,IF2-jackknife-mm,0.945,3.296865612960623,128.0
9,airfoil,IF2-jackknife+,0.945,3.2560233701629793,128.0
9,airfoil,IF2-JAWA,0.945,3.2655219971075944,128.0
9,airfoil,IF2-JAWAmm,0.945,3.2910051187645757,128.0
9,airfoil,IF3-jackknife,0.945,3.2599103250888968,128.0
9,airfoil,IF3-jackknife-mm,0.945,3.2968236895742997,128.0
9,airfoil,IF3-jackknife+,0.945,3.2560268293707586,128.0
9,airfoil,IF3-JAWA,0.945,3.265508600420789,128.0
9,airfoil,IF3-JAWAmm,0.945,3.290955503206474,128.0
