itrial,dataset,method,coverage,width,L2_lambda
0,wave,IF3-jackknife-mm,0.955,0.39138019317770495,16.0
0,wave,IF3-jackknife+,0.95,0.3595971852679547,16.0
0,wave,IF3-JAWA,0.95,0.36240638101810874,16.0
0,wave,IF3-JAWAmm,0.955,0.39137782851763897,16.0
0,wave,IF1-jackknife,0.95,0.6628652510442974,32.0
0,wave,IF1-jackknife-mm,0.96,0.7078975251097255,32.0
0,wave,IF1-jackknife+,0.945,0.6608013084955021,32.0
0,wave,IF1-JAWA,0.945,0.6641152444307988,32.0
0,wave,IF1-JAWAmm,0.955,0.6980178303244049,32.0
0,wave,IF2-jackknife,0.955,0.6837006676325803,32.0
0,wave,IF2-jackknife-mm,0.96,0.7373775593096652,32.0
0,wave,IF2-jackknife+,0.95,0.6837170146217934,32.0
0,wave,IF2-JAWA,0.95,0.6883874125821356,32.0
0,wave,IF2-JAWAmm,0.96,0.7298909271029954,32.0
0,wave,IF3-jackknife,0.955,0.6870364588291826,32.0
0,wave,IF3-jackknife-mm,0.96,0.7427068110569641,32.0
0,wave,IF3-jackknife+,0.95,0.689402202479245,32.0
0,wave,IF3-JAWA,0.95,0.6939759481191328,32.0
0,wave,IF3-JAWAmm,0.96,0.7368841960483323,32.0
0,wave,IF1-jackknife,0.94,1.255943932469083,64.0
0,wave,IF1-jackknife-mm,0.955,1.3255374412212881,64.0
0,wave,IF1-jackknife+,0.94,1.265879502482051,64.0
0,wave,IF1-JAWA,0.94,1.2724787802278241,64.0
0,wave,IF1-JAWAmm,0.955,1.3172157125398043,64.0
0,wave,IF2-jackknife,0.955,1.2926928166061402,64.0
0,wave,IF2-jackknife-mm,0.96,1.373630016862514,64.0
0,wave,IF2-jackknife+,0.945,1.2997612291824878,64.0
0,wave,IF2-JAWA,0.945,1.3074480848007495,64.0
0,wave,IF2-JAWAmm,0.96,1.3636698154394593,64.0
0,wave,IF3-jackknife,0.955,1.2998926757131508,64.0
0,wave,IF3-jackknife-mm,0.96,1.3831183290391866,64.0
0,wave,IF3-jackknife+,0.945,1.3069810727063187,64.0
0,wave,IF3-JAWA,0.95,1.3142576972041018,64.0
0,wave,IF3-JAWAmm,0.96,1.3732951708236243,64.0
0,wave,IF1-jackknife,0.935,1.8269904358484101,96.0
0,wave,IF1-jackknife-mm,0.945,1.9063180603263281,96.0
0,wave,IF1-jackknife+,0.93,1.828131377977051,96.0
0,wave,IF1-JAWA,0.93,1.8372661184925447,96.0
0,wave,IF1-JAWAmm,0.94,1.8925881991675615,96.0
0,wave,IF2-jackknife,0.94,1.8609960903814968,96.0
0,wave,IF2-jackknife-mm,0.95,1.9511115773755705,96.0
