itrial,dataset,method,coverage,width,L2_lambda
9,superconduct,IF1-JAWAmm,0.795,1.5434860674740463,8.0
9,superconduct,IF2-jackknife,0.76,1.4549741126196158,8.0
9,superconduct,IF2-jackknife-mm,0.91,1.8971847682330076,8.0
9,superconduct,IF2-jackknife+,0.78,1.4965138623910632,8.0
9,superconduct,IF2-JAWA,0.78,1.515110513630821,8.0
9,superconduct,IF2-JAWAmm,0.91,1.8915033336763356,8.0
9,superconduct,IF3-jackknife,0.76,1.5151961509132308,8.0
9,superconduct,IF3-jackknife-mm,0.98,5.273185419874429,8.0
9,superconduct,IF3-jackknife+,0.8,1.5952613929309682,8.0
9,superconduct,IF3-JAWA,0.81,1.6182417946215824,8.0
9,superconduct,IF3-JAWAmm,0.98,5.266342990061231,8.0
9,superconduct,IF1-jackknife,0.78,1.5932763975915791,16.0
9,superconduct,IF1-jackknife-mm,0.825,1.796978651009413,16.0
9,superconduct,IF1-jackknife+,0.775,1.5932763975915791,16.0
9,superconduct,IF1-JAWA,0.775,1.6036856235919843,16.0
9,superconduct,IF1-JAWAmm,0.825,1.7796436581667952,16.0
9,superconduct,IF2-jackknife,0.815,1.8596866176966413,16.0
9,superconduct,IF2-jackknife-mm,0.89,2.1710667100675516,16.0
9,superconduct,IF2-jackknife+,0.81,1.8620947874944815,16.0
9,superconduct,IF2-JAWA,0.815,1.874130126461226,16.0
9,superconduct,IF2-JAWAmm,0.89,2.164129959349153,16.0
9,superconduct,IF3-jackknife,0.825,2.0038541157201877,16.0
9,superconduct,IF3-jackknife-mm,0.95,2.8186642568411266,16.0
9,superconduct,IF3-jackknife+,0.825,1.9789533409976499,16.0
9,superconduct,IF3-JAWA,0.825,1.9940244035128856,16.0
9,superconduct,IF3-JAWAmm,0.945,2.76764974249346,16.0
9,superconduct,IF1-jackknife,0.795,1.7542827880980756,32.0
9,superconduct,IF1-jackknife-mm,0.845,1.9535480397518206,32.0
9,superconduct,IF1-jackknife+,0.8,1.754528701972375,32.0
9,superconduct,IF1-JAWA,0.8,1.796255877567614,32.0
9,superconduct,IF1-JAWAmm,0.835,1.9300840886519675,32.0
9,superconduct,IF2-jackknife,0.825,1.9508903891464122,32.0
9,superconduct,IF2-jackknife-mm,0.865,2.2266937983158464,32.0
9,superconduct,IF2-jackknife+,0.825,1.944733088507341,32.0
9,superconduct,IF2-JAWA,0.825,1.9521292677236524,32.0
9,superconduct,IF2-JAWAmm,0.865,2.219302867250851,32.0
9,superconduct,IF3-jackknife,0.825,1.9559039258239581,32.0
9,superconduct,IF3-jackknife-mm,0.87,2.259153597986546,32.0
9,superconduct,IF3-jackknife+,0.825,1.9661422628458114,32.0
9,superconduct,IF3-JAWA,0.825,1.9780232937884117,32.0
9,superconduct,IF3-JAWAmm,0.87,2.254649948004734,32.0
9,superconduct,IF1-jackknife,0.825,1.9407033232428244,64.0
9,superconduct,IF1-jackknife-mm,0.85,2.128524049140021,64.0
9,superconduct,IF1-jackknife+,0.825,1.936753998997309,64.0
9,superconduct,IF1-JAWA,0.825,1.9419531294599044,64.0
9,superconduct,IF1-JAWAmm,0.85,2.109078797292304,64.0
9,superconduct,IF2-jackknife,0.83,2.039598164387847,64.0
9,superconduct,IF2-jackknife-mm,0.86,2.2786526361459023,64.0
9,superconduct,IF2-jackknife+,0.835,2.0537222843287273,64.0
9,superconduct,IF2-JAWA,0.835,2.063887876751449,64.0
9,superconduct,IF2-JAWAmm,0.86,2.259353188669656,64.0
9,superconduct,IF3-jackknife,0.83,2.1009243199398613,64.0
9,superconduct,IF3-jackknife-mm,0.87,2.3633325814641273,64.0
9,superconduct,IF3-jackknife+,0.84,2.1089566819039653,64.0
9,superconduct,IF3-JAWA,0.84,2.118856032021161,64.0
9,superconduct,IF3-JAWAmm,0.865,2.3134516234467433,64.0
9,superconduct,IF1-jackknife,0.85,2.3466671137146853,96.0
9,superconduct,IF1-jackknife-mm,0.88,2.507359768849109,96.0
9,superconduct,IF1-jackknife+,0.855,2.3531975447949094,96.0
9,superconduct,IF1-JAWA,0.855,2.3829133697412983,96.0
9,superconduct,IF1-JAWAmm,0.88,2.467152815531966,96.0
9,superconduct,IF2-jackknife,0.855,2.4819603621451933,96.0
9,superconduct,IF2-jackknife-mm,0.9,2.6746937579784595,96.0
9,superconduct,IF2-jackknife+,0.86,2.4808492718466106,96.0
9,superconduct,IF2-JAWA,0.86,2.484643234860544,96.0
9,superconduct,IF2-JAWAmm,0.9,2.6579262813229603,96.0
9,superconduct,IF3-jackknife,0.855,2.4935322665606114,96.0
9,superconduct,IF3-jackknife-mm,0.9,2.6940613607959984,96.0
9,superconduct,IF3-jackknife+,0.86,2.5021941658095868,96.0
9,superconduct,IF3-JAWA,0.86,2.517954268642397,96.0
9,superconduct,IF3-JAWAmm,0.9,2.694031776588668,96.0
9,superconduct,IF1-jackknife,0.875,2.729971952892745,128.0
9,superconduct,IF1-jackknife-mm,0.905,2.8467895566481505,128.0
9,superconduct,IF1-jackknife+,0.875,2.729971952892745,128.0
9,superconduct,IF1-JAWA,0.875,2.7500801328149365,128.0
9,superconduct,IF1-JAWAmm,0.905,2.8291815630086434,128.0
9,superconduct,IF2-jackknife,0.885,2.8010594831056905,128.0
9,superconduct,IF2-jackknife-mm,0.91,2.9279626797329903,128.0
9,superconduct,IF2-jackknife+,0.885,2.8010594831056905,128.0
9,superconduct,IF2-JAWA,0.895,2.82885344621544,128.0
9,superconduct,IF2-JAWAmm,0.91,2.874903756410258,128.0
9,superconduct,IF3-jackknife,0.885,2.8474466194128896,128.0
9,superconduct,IF3-jackknife-mm,0.92,2.9773435060148286,128.0
9,superconduct,IF3-jackknife+,0.89,2.8452416424647913,128.0
9,superconduct,IF3-JAWA,0.895,2.8545550703083817,128.0
9,superconduct,IF3-JAWAmm,0.91,2.8982432266762634,128.0
