itrial,dataset,method,coverage,width,L2_lambda
2,communities,IF3-JAWAmm,0.92,2.2963906381472263,96.0
2,communities,IF1-jackknife,0.91,2.2286212726781542,128.0
2,communities,IF1-jackknife-mm,0.935,2.3561566945221437,128.0
2,communities,IF1-jackknife+,0.91,2.2409507715949633,128.0
2,communities,IF1-JAWA,0.92,2.3940115493746363,128.0
2,communities,IF1-JAWAmm,0.935,2.343850654816316,128.0
2,communities,IF2-jackknife,0.92,2.300713869848001,128.0
2,communities,IF2-jackknife-mm,0.935,2.45233667545009,128.0
2,communities,IF2-jackknife+,0.925,2.3210696322784248,128.0
2,communities,IF2-JAWA,0.93,2.466007292296648,128.0
2,communities,IF2-JAWAmm,0.935,2.449688573258306,128.0
2,communities,IF3-jackknife,0.925,2.314689172982993,128.0
2,communities,IF3-jackknife-mm,0.935,2.4703479674149316,128.0
2,communities,IF3-jackknife+,0.925,2.335449701969817,128.0
2,communities,IF3-JAWA,0.93,2.479364769480651,128.0
2,communities,IF3-JAWAmm,0.935,2.4698058972741395,128.0
3,communities,IF1-jackknife,0.06,0.09991857414966254,0.5
3,communities,IF1-jackknife-mm,0.06,0.11506188608268357,0.5
3,communities,IF1-jackknife+,0.06,0.09991857414966265,0.5
3,communities,IF1-JAWA,0.06,0.10098477417294227,0.5
3,communities,IF1-JAWAmm,0.06,0.11208244327849913,0.5
3,communities,IF2-jackknife,0.065,0.14492710267706244,0.5
3,communities,IF2-jackknife-mm,0.07,0.17395949490363063,0.5
3,communities,IF2-jackknife+,0.065,0.14642875981425169,0.5
3,communities,IF2-JAWA,0.07,0.14849829476305096,0.5
3,communities,IF2-JAWAmm,0.07,0.17224054577527195,0.5
3,communities,IF3-jackknife,0.07,0.18805792823248813,0.5
3,communities,IF3-jackknife-mm,0.085,0.23016763710758326,0.5
3,communities,IF3-jackknife+,0.07,0.1909658880871237,0.5
3,communities,IF3-JAWA,0.07,0.19338402820052916,0.5
3,communities,IF3-JAWAmm,0.085,0.22904067087905766,0.5
3,communities,IF1-jackknife,0.095,0.2105468112104889,1.0
3,communities,IF1-jackknife-mm,0.1,0.24062454679339043,1.0
3,communities,IF1-jackknife+,0.095,0.2135947107018955,1.0
3,communities,IF1-JAWA,0.095,0.21711486409131447,1.0
3,communities,IF1-JAWAmm,0.1,0.23788603012095147,1.0
3,communities,IF2-jackknife,0.13,0.30324909696958047,1.0
3,communities,IF2-jackknife-mm,0.16,0.35844825703217037,1.0
3,communities,IF2-jackknife+,0.135,0.30681201520538254,1.0
3,communities,IF2-JAWA,0.14,0.31038149210126753,1.0
3,communities,IF2-JAWAmm,0.155,0.3525607866516333,1.0
3,communities,IF3-jackknife,0.165,0.3885095911222678,1.0
3,communities,IF3-jackknife-mm,0.205,0.464465269887097,1.0
3,communities,IF3-jackknife+,0.165,0.39164930343854937,1.0
3,communities,IF3-JAWA,0.17,0.39617253673945463,1.0
3,communities,IF3-JAWAmm,0.2,0.4620890488637358,1.0
3,communities,IF1-jackknife,0.18,0.40349690486383305,2.0
3,communities,IF1-jackknife-mm,0.21,0.45197356553714146,2.0
3,communities,IF1-jackknife+,0.185,0.40699093876668635,2.0
3,communities,IF1-JAWA,0.185,0.40933147924699487,2.0
3,communities,IF1-JAWAmm,0.21,0.4514431690902055,2.0
3,communities,IF2-jackknife,0.265,0.5537152041555273,2.0
3,communities,IF2-jackknife-mm,0.32,0.6399530975594948,2.0
3,communities,IF2-jackknife+,0.27,0.5596661517209323,2.0
3,communities,IF2-JAWA,0.27,0.5631398535755462,2.0
3,communities,IF2-JAWAmm,0.32,0.6389752369682534,2.0
3,communities,IF3-jackknife,0.33,0.6796211997530954,2.0
3,communities,IF3-jackknife-mm,0.405,0.8159032135539854,2.0
3,communities,IF3-jackknife+,0.33,0.6847659899957592,2.0
3,communities,IF3-JAWA,0.335,0.6895043554970103,2.0
3,communities,IF3-JAWAmm,0.405,0.8139183021222021,2.0
3,communities,IF1-jackknife,0.33,0.745010054734742,4.0
3,communities,IF1-jackknife-mm,0.41,0.8410501524002592,4.0
3,communities,IF1-jackknife+,0.335,0.7434037789123664,4.0
3,communities,IF1-JAWA,0.34,0.7496673334488199,4.0
3,communities,IF1-JAWAmm,0.4,0.8202048581161181,4.0
3,communities,IF2-jackknife,0.465,0.966721047722179,4.0
3,communities,IF2-jackknife-mm,0.53,1.1259375859487162,4.0
3,communities,IF2-jackknife+,0.47,0.975225765064581,4.0
3,communities,IF2-JAWA,0.47,0.982961587052066,4.0
3,communities,IF2-JAWAmm,0.525,1.117742959463777,4.0
3,communities,IF3-jackknife,0.535,1.1552312667739386,4.0
3,communities,IF3-jackknife-mm,0.615,1.3664562489890208,4.0
3,communities,IF3-jackknife+,0.545,1.1610615444094936,4.0
3,communities,IF3-JAWA,0.545,1.1705402549394424,4.0
3,communities,IF3-JAWAmm,0.615,1.3626610709766966,4.0
3,communities,IF1-jackknife,0.605,1.2548615134483696,8.0
3,communities,IF1-jackknife-mm,0.675,1.4021209396253025,8.0
3,communities,IF1-jackknife+,0.6,1.2541976221121018,8.0
3,communities,IF1-JAWA,0.6,1.2633705850236305,8.0
3,communities,IF1-JAWAmm,0.675,1.3988526912261505,8.0
3,communities,IF2-jackknife,0.715,1.5240290863213737,8.0
3,communities,IF2-jackknife-mm,0.76,1.7634519250099197,8.0
3,communities,IF2-jackknife+,0.71,1.5345201916303552,8.0
3,communities,IF2-JAWA,0.725,1.547048868906534,8.0
3,communities,IF2-JAWAmm,0.76,1.7568911751194878,8.0
3,communities,IF3-jackknife,0.74,1.7190179153346126,8.0
3,communities,IF3-jackknife-mm,0.845,2.0923884077552506,8.0
3,communities,IF3-jackknife+,0.74,1.7380919654973346,8.0
3,communities,IF3-JAWA,0.745,1.754073739879269,8.0
3,communities,IF3-JAWAmm,0.835,2.047871201034088,8.0
3,communities,IF1-jackknife,0.755,1.6917472167960668,16.0
3,communities,IF1-jackknife-mm,0.795,1.9147877600311913,16.0
3,communities,IF1-jackknife+,0.755,1.7083510808777373,16.0
3,communities,IF1-JAWA,0.76,1.7330898282978424,16.0
3,communities,IF1-JAWAmm,0.795,1.8686065397927436,16.0
3,communities,IF2-jackknife,0.785,1.9819613436816637,16.0
3,communities,IF2-jackknife-mm,0.885,2.506393751759225,16.0
3,communities,IF2-jackknife+,0.79,2.026483829608293,16.0
3,communities,IF2-JAWA,0.8,2.053976951647636,16.0
3,communities,IF2-JAWAmm,0.88,2.476533691404896,16.0
3,communities,IF3-jackknife,0.82,2.190920771091233,16.0
3,communities,IF3-jackknife-mm,0.925,8.34254641157865,16.0
3,communities,IF3-jackknife+,0.825,2.1896703917910294,16.0
3,communities,IF3-JAWA,0.84,2.2075853445872133,16.0
3,communities,IF3-JAWAmm,0.925,8.341296032278446,16.0
3,communities,IF1-jackknife,0.83,2.112282474969757,32.0
3,communities,IF1-jackknife-mm,0.89,2.3529976424470234,32.0
3,communities,IF1-jackknife+,0.83,2.1067618962191696,32.0
3,communities,IF1-JAWA,0.835,2.1177880558123507,32.0
3,communities,IF1-JAWAmm,0.89,2.351418952730551,32.0
3,communities,IF2-jackknife,0.88,2.3628030635788813,32.0
3,communities,IF2-jackknife-mm,0.92,2.6987945626646677,32.0
3,communities,IF2-jackknife+,0.885,2.3559090002917964,32.0
3,communities,IF2-JAWA,0.885,2.3821852139694686,32.0
3,communities,IF2-JAWAmm,0.92,2.6857133416758114,32.0
3,communities,IF3-jackknife,0.885,2.4716738818204016,32.0
3,communities,IF3-jackknife-mm,0.935,2.8520624579423783,32.0
3,communities,IF3-jackknife+,0.89,2.4639165910410523,32.0
3,communities,IF3-JAWA,0.89,2.4851641321918114,32.0
3,communities,IF3-JAWAmm,0.935,2.8420789704615474,32.0
3,communities,IF1-jackknife,0.88,2.174673127631671,64.0
3,communities,IF1-jackknife-mm,0.92,2.3826205663218225,64.0
3,communities,IF1-jackknife+,0.88,2.1708641550437084,64.0
3,communities,IF1-JAWA,0.88,2.1804351949252663,64.0
3,communities,IF1-JAWAmm,0.915,2.352358636503709,64.0
3,communities,IF2-jackknife,0.915,2.429670333325629,64.0
3,communities,IF2-jackknife-mm,0.945,2.7062238409299866,64.0
3,communities,IF2-jackknife+,0.915,2.397767082830333,64.0
3,communities,IF2-JAWA,0.92,2.4197279510124883,64.0
3,communities,IF2-JAWAmm,0.94,2.610517288546599,64.0
3,communities,IF3-jackknife,0.92,2.487618496152873,64.0
3,communities,IF3-jackknife-mm,0.945,2.792774984498976,64.0
3,communities,IF3-jackknife+,0.92,2.487618496152873,64.0
3,communities,IF3-JAWA,0.925,2.505348280997856,64.0
3,communities,IF3-JAWAmm,0.945,2.741926988772362,64.0
3,communities,IF1-jackknife,0.93,2.5297298173665204,96.0
3,communities,IF1-jackknife-mm,0.945,2.704714526292543,96.0
3,communities,IF1-jackknife+,0.93,2.541857179467037,96.0
3,communities,IF1-JAWA,0.93,2.593062926260825,96.0
3,communities,IF1-JAWAmm,0.945,2.6812040008565905,96.0
3,communities,IF2-jackknife,0.94,2.6289646307607484,96.0
3,communities,IF2-jackknife-mm,0.945,2.8525705763274343,96.0
3,communities,IF2-jackknife+,0.935,2.6535210656557915,96.0
3,communities,IF2-JAWA,0.94,2.711878730944937,96.0
3,communities,IF2-JAWAmm,0.945,2.845619830403859,96.0
3,communities,IF3-jackknife,0.94,2.657645291708173,96.0
3,communities,IF3-jackknife-mm,0.95,2.9054723042647916,96.0
3,communities,IF3-jackknife+,0.935,2.6775735040305184,96.0
3,communities,IF3-JAWA,0.94,2.734727193062647,96.0
3,communities,IF3-JAWAmm,0.95,2.8892626865980393,96.0
3,communities,IF1-jackknife,0.945,2.856625687178136,128.0
3,communities,IF1-jackknife-mm,0.96,2.983654910720445,128.0
3,communities,IF1-jackknife+,0.945,2.856625687178136,128.0
3,communities,IF1-JAWA,0.945,2.9267296723645253,128.0
3,communities,IF1-JAWAmm,0.945,2.832604766581288,128.0
3,communities,IF2-jackknife,0.95,2.897523828281119,128.0
3,communities,IF2-jackknife-mm,0.96,3.0451467612634096,128.0
3,communities,IF2-jackknife+,0.95,2.897523828281119,128.0
3,communities,IF2-JAWA,0.95,2.9769732381662477,128.0
3,communities,IF2-JAWAmm,0.955,2.8908431957476415,128.0
3,communities,IF3-jackknife,0.955,2.9016085496479826,128.0
3,communities,IF3-jackknife-mm,0.96,3.2085048535746634,128.0
3,communities,IF3-jackknife+,0.95,2.9016085496479826,128.0
3,communities,IF3-JAWA,0.95,2.983350076649435,128.0
3,communities,IF3-JAWAmm,0.955,3.0538093497143213,128.0
4,communities,IF1-jackknife,0.055,0.12273263356233333,0.5
4,communities,IF1-jackknife-mm,0.075,0.1371969834646001,0.5
4,communities,IF1-jackknife+,0.055,0.1221938209616108,0.5
4,communities,IF1-JAWA,0.055,0.12305048281606135,0.5
4,communities,IF1-JAWAmm,0.07,0.13574550006974953,0.5
4,communities,IF2-jackknife,0.085,0.17830103633495398,0.5
4,communities,IF2-jackknife-mm,0.095,0.20612225056087682,0.5
4,communities,IF2-jackknife+,0.085,0.1779677927137203,0.5
4,communities,IF2-JAWA,0.085,0.1789970784157166,0.5
4,communities,IF2-JAWAmm,0.095,0.2057285393402315,0.5
4,communities,IF3-jackknife,0.11,0.23035006664364577,0.5
4,communities,IF3-jackknife-mm,0.115,0.2706789333263743,0.5
4,communities,IF3-jackknife+,0.11,0.23035006664364577,0.5
4,communities,IF3-JAWA,0.11,0.2316593018110275,0.5
4,communities,IF3-JAWAmm,0.115,0.2705447014904893,0.5
4,communities,IF1-jackknife,0.11,0.23795177692015035,1.0
4,communities,IF1-jackknife-mm,0.13,0.26596857240958016,1.0
4,communities,IF1-jackknife+,0.11,0.23795177692015035,1.0
4,communities,IF1-JAWA,0.115,0.24145401567535751,1.0
4,communities,IF1-JAWAmm,0.12,0.2541980081676288,1.0
4,communities,IF2-jackknife,0.17,0.3428072627998916,1.0
4,communities,IF2-jackknife-mm,0.205,0.39442264480512323,1.0
4,communities,IF2-jackknife+,0.165,0.33954851990094764,1.0
4,communities,IF2-JAWA,0.17,0.3428072627998917,1.0
4,communities,IF2-JAWAmm,0.195,0.374000579955969,1.0
4,communities,IF3-jackknife,0.22,0.42044793690748283,1.0
4,communities,IF3-jackknife-mm,0.25,0.4915629998023795,1.0
4,communities,IF3-jackknife+,0.22,0.42448784809107354,1.0
4,communities,IF3-JAWA,0.22,0.4300242761257169,1.0
4,communities,IF3-JAWAmm,0.25,0.48266970641837625,1.0
4,communities,IF1-jackknife,0.235,0.41778201348419286,2.0
4,communities,IF1-jackknife-mm,0.27,0.46791621984933396,2.0
4,communities,IF1-jackknife+,0.235,0.42158503418905374,2.0
4,communities,IF1-JAWA,0.24,0.42892264801878893,2.0
4,communities,IF1-JAWAmm,0.27,0.46442528432591423,2.0
4,communities,IF2-jackknife,0.315,0.5693311314820767,2.0
4,communities,IF2-jackknife-mm,0.355,0.657730237921587,2.0
4,communities,IF2-jackknife+,0.32,0.5735869374599334,2.0
4,communities,IF2-JAWA,0.32,0.5824748976131688,2.0
4,communities,IF2-JAWAmm,0.345,0.6386620893281367,2.0
4,communities,IF3-jackknife,0.375,0.688597463038704,2.0
4,communities,IF3-jackknife-mm,0.42,0.8087369686545944,2.0
4,communities,IF3-jackknife+,0.38,0.7078427299240073,2.0
4,communities,IF3-JAWA,0.39,0.7154963892820656,2.0
4,communities,IF3-JAWAmm,0.42,0.8070492064094428,2.0
4,communities,IF1-jackknife,0.405,0.7136927181329558,4.0
4,communities,IF1-jackknife-mm,0.46,0.7991953125804744,4.0
4,communities,IF1-jackknife+,0.405,0.7227131129504492,4.0
4,communities,IF1-JAWA,0.405,0.730036465307417,4.0
4,communities,IF1-JAWAmm,0.455,0.791172908490604,4.0
4,communities,IF2-jackknife,0.495,0.948690904192842,4.0
4,communities,IF2-jackknife-mm,0.545,1.1129353616202904,4.0
4,communities,IF2-jackknife+,0.51,0.9587468801338004,4.0
4,communities,IF2-JAWA,0.52,0.9712138499840668,4.0
4,communities,IF2-JAWAmm,0.545,1.1013973451457937,4.0
4,communities,IF3-jackknife,0.55,1.146141487667275,4.0
4,communities,IF3-jackknife-mm,0.705,1.5175499409470659,4.0
4,communities,IF3-jackknife+,0.56,1.1539174616627137,4.0
4,communities,IF3-JAWA,0.565,1.163770056241896,4.0
4,communities,IF3-JAWAmm,0.705,1.5118640491172477,4.0
4,communities,IF1-jackknife,0.64,1.3463721535516793,8.0
4,communities,IF1-jackknife-mm,0.69,1.5035978434615722,8.0
4,communities,IF1-jackknife+,0.64,1.342620743631949,8.0
4,communities,IF1-JAWA,0.645,1.3521477301993814,8.0
4,communities,IF1-JAWAmm,0.68,1.457667129687215,8.0
4,communities,IF2-jackknife,0.74,1.6772425277253502,8.0
4,communities,IF2-jackknife-mm,0.825,1.918949488856884,8.0
4,communities,IF2-jackknife+,0.735,1.6772425277253502,8.0
4,communities,IF2-JAWA,0.74,1.6913428374026103,8.0
4,communities,IF2-JAWAmm,0.81,1.887867170093,8.0
4,communities,IF3-jackknife,0.785,1.8327470541398154,8.0
4,communities,IF3-jackknife-mm,0.87,2.1568638959173954,8.0
4,communities,IF3-jackknife+,0.79,1.8588868439316562,8.0
4,communities,IF3-JAWA,0.79,1.8770183550559068,8.0
4,communities,IF3-JAWAmm,0.87,2.14159345797905,8.0
4,communities,IF1-jackknife,0.79,1.8810553287338796,16.0
4,communities,IF1-jackknife-mm,0.86,2.109775643600519,16.0
4,communities,IF1-jackknife+,0.785,1.880839442551534,16.0
4,communities,IF1-JAWA,0.8,1.9004281814787838,16.0
4,communities,IF1-JAWAmm,0.86,2.1039408244508806,16.0
4,communities,IF2-jackknife,0.85,2.1426137203894875,16.0
4,communities,IF2-jackknife-mm,0.935,2.989465353963077,16.0
4,communities,IF2-jackknife+,0.855,2.1643925517064657,16.0
4,communities,IF2-JAWA,0.86,2.188240539622713,16.0
4,communities,IF2-JAWAmm,0.935,2.987913242827273,16.0
4,communities,IF3-jackknife,0.945,2.989656534153667,16.0
4,communities,IF3-jackknife-mm,0.995,11.746875131281769,16.0
4,communities,IF3-jackknife+,0.955,3.0208136458933565,16.0
4,communities,IF3-JAWA,0.96,3.0622684554926582,16.0
4,communities,IF3-JAWAmm,0.99,11.515530385029574,16.0
4,communities,IF1-jackknife,0.87,2.218266979465852,32.0
4,communities,IF1-jackknife-mm,0.92,2.454159269423651,32.0
4,communities,IF1-jackknife+,0.865,2.2122837860209534,32.0
4,communities,IF1-JAWA,0.865,2.2277044433958757,32.0
4,communities,IF1-JAWAmm,0.915,2.4390514494632853,32.0
4,communities,IF2-jackknife,0.925,2.543967235017942,32.0
4,communities,IF2-jackknife-mm,0.96,2.871560286501536,32.0
4,communities,IF2-jackknife+,0.91,2.492178829782648,32.0
4,communities,IF2-JAWA,0.915,2.5234950811526193,32.0
4,communities,IF2-JAWAmm,0.955,2.7602292137300575,32.0
4,communities,IF3-jackknife,0.935,2.5939001234993984,32.0
4,communities,IF3-jackknife-mm,0.965,2.9560701307745063,32.0
4,communities,IF3-jackknife+,0.925,2.595446970336379,32.0
4,communities,IF3-JAWA,0.925,2.6256898786554785,32.0
4,communities,IF3-JAWAmm,0.96,2.8704139343072113,32.0
4,communities,IF1-jackknife,0.93,2.5162845730888153,64.0
4,communities,IF1-jackknife-mm,0.945,2.7166614272998495,64.0
4,communities,IF1-jackknife+,0.92,2.489042724334327,64.0
4,communities,IF1-JAWA,0.93,2.513364794075858,64.0
4,communities,IF1-JAWAmm,0.945,2.6363262253346122,64.0
4,communities,IF2-jackknife,0.945,2.715600481255335,64.0
4,communities,IF2-jackknife-mm,0.965,2.9828694723977787,64.0
4,communities,IF2-jackknife+,0.935,2.700060795730196,64.0
4,communities,IF2-JAWA,0.935,2.724455014899437,64.0
4,communities,IF2-JAWAmm,0.96,2.9296106426186483,64.0
4,communities,IF3-jackknife,0.945,2.793332775285247,64.0
4,communities,IF3-jackknife-mm,0.965,3.082864179211497,64.0
4,communities,IF3-jackknife+,0.94,2.789491965101467,64.0
4,communities,IF3-JAWA,0.94,2.8193492613845317,64.0
4,communities,IF3-JAWAmm,0.965,3.0708560130935796,64.0
4,communities,IF1-jackknife,0.94,2.700801300110606,96.0
4,communities,IF1-jackknife-mm,0.945,2.8669643820387964,96.0
4,communities,IF1-jackknife+,0.935,2.7053697716226837,96.0
4,communities,IF1-JAWA,0.935,2.72070737450044,96.0
4,communities,IF1-JAWAmm,0.945,2.8637427784699954,96.0
4,communities,IF2-jackknife,0.945,2.8789731939908147,96.0
4,communities,IF2-jackknife-mm,0.955,3.0840154049356405,96.0
4,communities,IF2-jackknife+,0.945,2.8789387239317614,96.0
4,communities,IF2-JAWA,0.945,2.9003912533857714,96.0
4,communities,IF2-JAWAmm,0.955,2.9894815712438376,96.0
4,communities,IF3-jackknife,0.945,2.8945156266811067,96.0
4,communities,IF3-jackknife-mm,0.955,3.1086015769677564,96.0
4,communities,IF3-jackknife+,0.945,2.9021058830197077,96.0
4,communities,IF3-JAWA,0.945,2.949728547541929,96.0
4,communities,IF3-JAWAmm,0.955,3.0386743847743007,96.0
4,communities,IF1-jackknife,0.925,2.936645587141017,128.0
4,communities,IF1-jackknife-mm,0.935,3.054896890837717,128.0
4,communities,IF1-jackknife+,0.925,2.9321632924615795,128.0
4,communities,IF1-JAWA,0.925,2.9458089761494173,128.0
4,communities,IF1-JAWAmm,0.925,2.9056235632137155,128.0
4,communities,IF2-jackknife,0.925,2.9691244102430474,128.0
4,communities,IF2-jackknife-mm,0.935,3.1043521390491944,128.0
4,communities,IF2-jackknife+,0.925,2.9691244102430474,128.0
4,communities,IF2-JAWA,0.925,3.0094511979675804,128.0
4,communities,IF2-JAWAmm,0.93,2.9455429508588735,128.0
4,communities,IF3-jackknife,0.925,2.9718758560788783,128.0
4,communities,IF3-jackknife-mm,0.935,3.108691091391946,128.0
4,communities,IF3-jackknife+,0.925,2.9718758560788783,128.0
4,communities,IF3-JAWA,0.925,3.0206970711947445,128.0
4,communities,IF3-JAWAmm,0.93,2.948818490904487,128.0
5,communities,IF1-jackknife,0.065,0.11239579299867453,0.5
5,communities,IF1-jackknife-mm,0.075,0.12730577859764258,0.5
5,communities,IF1-jackknife+,0.065,0.11025534474525367,0.5
5,communities,IF1-JAWA,0.07,0.1117601712029504,0.5
5,communities,IF1-JAWAmm,0.07,0.11823842965001019,0.5
5,communities,IF2-jackknife,0.09,0.16283557012660355,0.5
5,communities,IF2-jackknife-mm,0.11,0.19095412062824174,0.5
5,communities,IF2-jackknife+,0.09,0.15953772596315724,0.5
5,communities,IF2-JAWA,0.09,0.16161059395339883,0.5
5,communities,IF2-JAWAmm,0.1,0.18018301000219444,0.5
5,communities,IF3-jackknife,0.125,0.2097952371882964,0.5
5,communities,IF3-jackknife-mm,0.145,0.24993716922042447,0.5
5,communities,IF3-jackknife+,0.125,0.20575633263974258,0.5
5,communities,IF3-JAWA,0.125,0.2085487592905929,0.5
5,communities,IF3-JAWAmm,0.14,0.23908117476078283,0.5
5,communities,IF1-jackknife,0.165,0.22094993101555604,1.0
5,communities,IF1-jackknife-mm,0.19,0.24827471964608963,1.0
5,communities,IF1-jackknife+,0.17,0.22382738354574772,1.0
5,communities,IF1-JAWA,0.17,0.2252655634716027,1.0
5,communities,IF1-JAWAmm,0.19,0.24813813822962297,1.0
5,communities,IF2-jackknife,0.23,0.3193592418663341,1.0
5,communities,IF2-jackknife-mm,0.255,0.3698385031941718,1.0
5,communities,IF2-jackknife+,0.23,0.319359241866334,1.0
5,communities,IF2-JAWA,0.23,0.32062467284307367,1.0
5,communities,IF2-JAWAmm,0.255,0.3667468872306384,1.0
5,communities,IF3-jackknife,0.29,0.4070658970571057,1.0
5,communities,IF3-jackknife-mm,0.31,0.47738019071814464,1.0
5,communities,IF3-jackknife+,0.29,0.403797465544362,1.0
5,communities,IF3-JAWA,0.29,0.4064540232905823,1.0
5,communities,IF3-JAWAmm,0.31,0.473260797186399,1.0
5,communities,IF1-jackknife,0.28,0.4157223375538095,2.0
5,communities,IF1-jackknife-mm,0.315,0.47115596522340697,2.0
5,communities,IF1-jackknife+,0.28,0.41776358563853816,2.0
5,communities,IF1-JAWA,0.285,0.4212290499831466,2.0
5,communities,IF1-JAWAmm,0.31,0.46624371256346236,2.0
5,communities,IF2-jackknife,0.35,0.564631449751362,2.0
5,communities,IF2-jackknife-mm,0.445,0.6676188014066557,2.0
5,communities,IF2-jackknife+,0.36,0.5750538304727191,2.0
5,communities,IF2-JAWA,0.36,0.5807868796599261,2.0
5,communities,IF2-JAWAmm,0.445,0.6665189600800174,2.0
5,communities,IF3-jackknife,0.435,0.7070861077926622,2.0
5,communities,IF3-jackknife-mm,0.575,0.8802851347872832,2.0
5,communities,IF3-jackknife+,0.435,0.7038422148382812,2.0
5,communities,IF3-JAWA,0.44,0.7104739091873696,2.0
5,communities,IF3-JAWAmm,0.57,0.8667725358157436,2.0
5,communities,IF1-jackknife,0.435,0.7071997432896124,4.0
5,communities,IF1-jackknife-mm,0.475,0.803104917003912,4.0
5,communities,IF1-jackknife+,0.44,0.7118497337446639,4.0
5,communities,IF1-JAWA,0.445,0.7206458431260745,4.0
5,communities,IF1-JAWAmm,0.475,0.7872500603993619,4.0
5,communities,IF2-jackknife,0.555,0.9460983938013741,4.0
5,communities,IF2-jackknife-mm,0.68,1.1204468785363004,4.0
5,communities,IF2-jackknife+,0.555,0.953516222871814,4.0
5,communities,IF2-JAWA,0.565,0.9638931205017456,4.0
5,communities,IF2-JAWAmm,0.68,1.1200166157064557,4.0
5,communities,IF3-jackknife,0.67,1.1028421342771362,4.0
5,communities,IF3-jackknife-mm,0.81,1.8387109958655692,4.0
5,communities,IF3-jackknife+,0.665,1.116985406792359,4.0
5,communities,IF3-JAWA,0.675,1.1335637375900758,4.0
5,communities,IF3-JAWAmm,0.81,1.819268283103555,4.0
5,communities,IF1-jackknife,0.705,1.2901857378647013,8.0
5,communities,IF1-jackknife-mm,0.755,1.461150134135702,8.0
5,communities,IF1-jackknife+,0.7,1.2917110414858723,8.0
5,communities,IF1-JAWA,0.705,1.3004187609690092,8.0
5,communities,IF1-JAWAmm,0.75,1.447539556638234,8.0
5,communities,IF2-jackknife,0.78,1.558406070314721,8.0
5,communities,IF2-jackknife-mm,0.845,1.8706745634087385,8.0
5,communities,IF2-jackknife+,0.79,1.5829193599145943,8.0
5,communities,IF2-JAWA,0.79,1.6007494922557002,8.0
5,communities,IF2-JAWAmm,0.845,1.870308676038476,8.0
5,communities,IF3-jackknife,0.82,1.7161141626348113,8.0
5,communities,IF3-jackknife-mm,0.945,3.925342766765251,8.0
5,communities,IF3-jackknife+,0.815,1.7219195185256593,8.0
5,communities,IF3-JAWA,0.82,1.745628134532437,8.0
5,communities,IF3-JAWAmm,0.945,3.9067967679156785,8.0
5,communities,IF1-jackknife,0.805,1.711522339044955,16.0
5,communities,IF1-jackknife-mm,0.85,1.9217985913740407,16.0
5,communities,IF1-jackknife+,0.805,1.7431605610097436,16.0
5,communities,IF1-JAWA,0.815,1.7581013655018383,16.0
5,communities,IF1-JAWAmm,0.845,1.9109534190913562,16.0
5,communities,IF2-jackknife,0.855,2.0788901827601283,16.0
5,communities,IF2-jackknife-mm,0.91,2.390833987681904,16.0
5,communities,IF2-jackknife+,0.855,2.0355808659992567,16.0
5,communities,IF2-JAWA,0.855,2.052498710652193,16.0
5,communities,IF2-JAWAmm,0.9,2.303742948336767,16.0
5,communities,IF3-jackknife,0.875,2.2253171457741763,16.0
5,communities,IF3-jackknife-mm,0.945,2.6009597061100074,16.0
5,communities,IF3-jackknife+,0.87,2.2109344922142347,16.0
5,communities,IF3-JAWA,0.88,2.228916353144896,16.0
5,communities,IF3-JAWAmm,0.945,2.588960403601105,16.0
5,communities,IF1-jackknife,0.855,1.8330681183423603,32.0
5,communities,IF1-jackknife-mm,0.885,2.0501040645288713,32.0
5,communities,IF1-jackknife+,0.855,1.8331820624145045,32.0
5,communities,IF1-JAWA,0.855,1.8507361651540606,32.0
5,communities,IF1-JAWAmm,0.875,2.000702752158651,32.0
5,communities,IF2-jackknife,0.875,2.0883512937064825,32.0
5,communities,IF2-jackknife-mm,0.925,2.3906937548675504,32.0
5,communities,IF2-jackknife+,0.875,2.099751497057169,32.0
5,communities,IF2-JAWA,0.88,2.1273484555343045,32.0
5,communities,IF2-JAWAmm,0.925,2.3811402598650986,32.0
5,communities,IF3-jackknife,0.89,2.2083565510779133,32.0
5,communities,IF3-jackknife-mm,0.94,2.5548698778489354,32.0
5,communities,IF3-jackknife+,0.885,2.2111823907673047,32.0
5,communities,IF3-JAWA,0.895,2.249633165189547,32.0
5,communities,IF3-JAWAmm,0.94,2.514212642023454,32.0
5,communities,IF1-jackknife,0.885,1.9619277633992986,64.0
5,communities,IF1-jackknife-mm,0.915,2.1581759264026434,64.0
5,communities,IF1-jackknife+,0.895,2.003404416041719,64.0
5,communities,IF1-JAWA,0.895,2.0565964386910434,64.0
5,communities,IF1-JAWAmm,0.915,2.138585333272376,64.0
5,communities,IF2-jackknife,0.905,2.0935687776180645,64.0
5,communities,IF2-jackknife-mm,0.925,2.3625540987440616,64.0
5,communities,IF2-jackknife+,0.91,2.1538453535059854,64.0
5,communities,IF2-JAWA,0.91,2.214241419462918,64.0
5,communities,IF2-JAWAmm,0.925,2.3554385306332337,64.0
5,communities,IF3-jackknife,0.905,2.1318847759070945,64.0
5,communities,IF3-jackknife-mm,0.925,2.432077273459773,64.0
5,communities,IF3-jackknife+,0.92,2.213161841005439,64.0
5,communities,IF3-JAWA,0.92,2.265869025649256,64.0
5,communities,IF3-JAWAmm,0.925,2.4319245975553954,64.0
5,communities,IF1-jackknife,0.95,2.6309574626737047,96.0
